Sha,Message,IsBugFix,Message,Response
40609d5be023274e2b63f9ec52eba6e625f8f105," Add Microsoft.Extensions.ML integration package. (#3827)",False,"Integrating an ML library is related to adding new functionality rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Integrating an ML library is related to adding new functionality rather than fixing a bug.""}"
f0f34ac37c4aa7fbe6f2df332aaa8c6c0083f632,"Update roadmap. (#3853)",False,"Updating a roadmap does not fix bugs but outlines future development priorities.","{""IsBugFix"": false, ""Reason"": ""Updating a roadmap does not fix bugs but outlines future development priorities.""}"
d82cd7c299d594361d160632d3ac07898ee0bca1,"Add bindings for RowImpl in time series SequentialTransformerBase (#3875)",True,"The commit title suggests a modification intended to address an issue related to the existing implementation.","{""IsBugFix"": true, ""Reason"": ""The commit title suggests a modification intended to address an issue related to the existing implementation.""}"
de250ba766c6724846282f55acf838456cfda9ed,"Add example for applying ONNX model to in-memory images (#3851)",True,"Improving functionality by handling a specific use case","{""IsBugFix"": true, ""Reason"": ""Improving functionality by handling a specific use case""}"
e66e19ee8a94d0559d4d10a4afa94c43c40934cc,"Fixed build errors resulting from upgrading to VS2019 compilers (#3894)",True,"The commit explicitly mentions fixing build errors after a compiler update, which is indicative of bugfixing.","{""IsBugFix"": true, ""Reason"": ""The commit explicitly mentions fixing build errors after a compiler update, which is indicative of bugfixing.""}"
9cd0b8ecbed64129c80549baa076efbfe186ed4b,"Checked in a better fix based on code review (#3896)",True,"The commit is related to a specific issue with reference number #3896 and has been described as 'better' after feedback","{""IsBugFix"": true, ""Reason"": ""The commit is related to a specific issue with reference number #3896 and has been described as 'better' after feedback""}"
9d29111a187f4f52877ad9577bc9894c89757ec2,"Tree-based featurization (#3812)",False,"The commit message suggests implementation of a new method or approach rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests implementation of a new method or approach rather than fixing an existing bug.""}"
e7c5858a52df26e6c1353a7a10203bb908a21320,"Move from phases to jobs and use bring your own cloud pool (#3908)",False,"The commit message suggests changes in project structure or strategy rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests changes in project structure or strategy rather than fixing a bug.""}"
00225c02d0c78757d4cea5ec047747a6342ca628,"Bump ONNXRuntime version (#3837)",False,"Version bump typically indicates updating dependencies or minor changes rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Version bump typically indicates updating dependencies or minor changes rather than fixing a bug.""}"
7aa65136e8367b9393569c59778abbd9621c6aca,"Fix #3898 (remove crefs to internal methods) (#3899)",True,"The commit description indicates a specific bug fix involving method accessibility","{""IsBugFix"": true, ""Reason"": ""The commit description indicates a specific bug fix involving method accessibility""}"
17c91558f04844bac1bcfe0b98393ebb23d5d600,"Reformatting ModelOperations and DataOperations samples to width 85 (#3923)",False,"This refers to code style changes rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This refers to code style changes rather than fixing a bug.""}"
e0c4caae69735b9ee2df3ede44cd7a5ef29ff681,"Reformatting TensorFlow and AnomalyDetection samples to width 85 (#3922)",False,"Changing formatting does not fix a bug.","{""IsBugFix"": false, ""Reason"": ""Changing formatting does not fix a bug.""}"
3401d7c39e22c8f7485132d8b17aa77f386d6731,"Create forecasting prediction engine and conform time series forecasting API to estimator standards. (#3910)",False,"Designing a new feature or system component is not inherently a bug fix.","{""IsBugFix"": false, ""Reason"": ""Designing a new feature or system component is not inherently a bug fix.""}"
a1ede65b04feac6580f82b525a3d767e082eb96c,"Fixed #3207. Added an exception to the parameterless constructor for KeyType because it doesn't make sense to use it without a parameter (#3852)",True,"Comments indicate resolving issues from existing commits","{""IsBugFix"": true, ""Reason"": ""Comments indicate resolving issues from existing commits""}"
4b0fa537cc5c88b37d09500f7860a665163f0673,"Change ensembles trainer to work with ITrainerEstimators instead of ITrainers (#3796)",True,"Changing a component for compatibility suggests an issue was present","{""IsBugFix"": true, ""Reason"": ""Changing a component for compatibility suggests an issue was present""}"
3a35a82b4bbbbd4ba9900843a42cb88281007526,"Change default EvaluationMetric for LightGbm trainers to conform to default metric in standalone LightGbm (#3859)",True,"Intended to address a specific issue identified in earlier versions","{""IsBugFix"": true, ""Reason"": ""Intended to address a specific issue identified in earlier versions""}"
0c0789f8eba1e47f6fa759de01f99588e560935c,"ONNXTransform Upgrade to Enable Non-tensor Types (#3881)",True,"The commit title indicates an upgrade related to non-tensor types in ONNX which could imply solving a prior issue with handling different data types.","{""IsBugFix"": true, ""Reason"": ""The commit title indicates an upgrade related to non-tensor types in ONNX which could imply solving a prior issue with handling different data types.""}"
c5a18ef512ecf880eeba41483e4e300c9e0cf8e7,"LightGBM Unbalanced Data Argument [Issue #3688 Fix] (#3925)",True,"The commit title and issue link suggest it is a fix for the mentioned problem.","{""IsBugFix"": true, ""Reason"": ""The commit title and issue link suggest it is a fix for the mentioned problem.""}"
f78de3ef985a371ecb76afd1b9e9ada21c17eda6,"Internalize tensorflow API and fix #3863 (#3936)",True,"The commit mentions fixing an issue with a specific reference number","{""IsBugFix"": true, ""Reason"": ""The commit mentions fixing an issue with a specific reference number""}"
9a32f548372f8f3cbf47541848a8ec709e5b4cc2,"Move Time Series, TensorFlow and OnnxTransform nugets to stable project (#3834)",False,"The commit message indicates a migration of packages rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""The commit message indicates a migration of packages rather than fixing an existing bug.""}"
f67aab5b0fbf295afcbff32b2286b89b6b99bcfa,"Add FixZero for LogMeanVariance normalizer (#3916)",True,"The commit message directly references fixing an issue tagged with a specific number","{""IsBugFix"": true, ""Reason"": ""The commit message directly references fixing an issue tagged with a specific number""}"
7f34287057c58ff8254877a40549fbc6c7ce6e9c,"Fix typo in time series forecasting API. (#3944)",True,"Corrects a known error for accurate data representation","{""IsBugFix"": true, ""Reason"": ""Corrects a known error for accurate data representation""}"
cea7f7b3a7d5c63086bc840a0ab336fdaa399016,"Reformatted Ranking samples to width 85 (#3930)",False,"The commit seems to address code styling rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit seems to address code styling rather than fixing a bug.""}"
c239fc3b02749159ed7be1c6b6934ee45e604bb8,"Rename forecasting API argument to a better name. (#3945)",False,"Changing the name of an argument is more about code readability and does not directly fix a bug.","{""IsBugFix"": false, ""Reason"": ""Changing the name of an argument is more about code readability and does not directly fix a bug.""}"
d0b3f86b1d048612f2b255e52822ba37ca390b6a,"Tree based trainers implement ICanGetSummaryAsIDataView (#3892)",True,"The commit suggests implementing a specific feature for clearer test summaries, which can be essential in bug tracking.","{""IsBugFix"": true, ""Reason"": ""The commit suggests implementing a specific feature for clearer test summaries, which can be essential in bug tracking.""}"
313969739b4485fe1cc8b8c158861d9c5ddcc74e,"Fix assignment of a variable to itself (#3912)",True,"The commit title directly references the resolution of issue #3912","{""IsBugFix"": true, ""Reason"": ""The commit title directly references the resolution of issue #3912""}"
01b3ec7b6400af2bae4c1ffbcccfbfd92bcba9cf,"Reformatted Recommendation samples to width 85 (#3941)",False,"This seems related to a user interface change which doesn't necessarily indicate fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This seems related to a user interface change which doesn't necessarily indicate fixing a bug.""}"
1c1d3a491acd006f326a19b9efe8ea302124239e,"reformatted samples not in specific folder (#3949)",True,"Mentioned of reformatting implies correcting a previous state that may have been problematic","{""IsBugFix"": true, ""Reason"": ""Mentioned of reformatting implies correcting a previous state that may have been problematic""}"
541d268171a0bc85d33afcb81af30e08a126cf6c,"Increment build version to 1.3 for release and 0.15 for preview. (#3956)",False,"Updating version numbers does not indicate fixing a bug","{""IsBugFix"": false, ""Reason"": ""Updating version numbers does not indicate fixing a bug""}"
01537545f8495b98e291e45eb24e187656406dae,"Reformatting Featurization of Transform and Misc files in Transform to Width 85 (#3950)",True,"Change suggests fixing an issue related to file formatting","{""IsBugFix"": true, ""Reason"":""Change suggests fixing an issue related to file formatting""}"
1288d1dacf4588d29b56d8b05374504f15fc895c,"Reformatting Test, Projection and TimeSeries of Transform to Width 85 (#3947)",True,"The commit message suggests a change that may fix an issue with the 'Transform' function","{""IsBugFix"": true, ""Reason"": ""The commit message suggests a change that may fix an issue with the 'Transform' function""}"
882a6d90435aa0496761265fca5378a7f1b16bad,"Reformatting Conversion, FeatureSelection and Image Analytics of Transform to Width 85 (#3943)",False,"The commit message suggests a reorganization/refactoring rather than bug fixing.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests a reorganization/refactoring rather than bug fixing.""}"
4fecfb200d270810b2f556e1f4fc0f349a606284,"Reformatting MulticlassClassification samples to width 85 (#3942)",True,"Adjusting sample formatting could be part of a fix for an issue where incorrect sizes are causing model inaccuracies.","{""IsBugFix"": true, ""Reason"": ""Adjusting sample formatting could be part of a fix for an issue where incorrect sizes are causing model inaccuracies.""}"
ce9b38bc59f40d6e7a5be4388de9664ff35448fe,"Reformatting BinaryClassification samples to width 85 (#3946)",True,"Adjusting input dimensions may be for compatibility or error correction in classifier","{""IsBugFix"": true, ""Reason"": ""Adjusting input dimensions may be for compatibility or error correction in classifier""}"
2da72cb0692dc4433cf8853e5b2ba8c863212c33,"Reformatted Regression samples to width 85 (#3948)",True,"Adjusting regression samples might be associated with correcting a known defect","{""IsBugFix"": true, ""Reason"": ""Adjusting regression samples might be associated with correcting a known defect""}"
79813b969b03606008a7be52636fe30656171e9e,"Release notes for 1.2.0 release. (#3951)",False,"Release notes summarize changes but don't indicate specific bug fixes","{""IsBugFix"": false, ""Reason"": ""Release notes summarize changes but don't indicate specific bug fixes""}"
78bfecb4c5999e1d675255544e2032f29c5fd621,"Updated the redistributed version of Tensorflow to 1.14 (#3929)",False,"Updating a library does not necessarily indicate fixing bugs in code.","{""IsBugFix"": false, ""Reason"": ""Updating a library does not necessarily indicate fixing bugs in code.""}"
e5d0546507f2a3bd63da7b2545df4422e23522b0,"Increment version for application compatibility. (#3957)",False,"Version incrementing is typically related to ensuring backward compatibility or adherence to semantic versioning, not fixing a bug.","{    ""IsBugFix"": false,    ""Reason"": ""Version incrementing is typically related to ensuring backward compatibility or adherence to semantic versioning, not fixing a bug.""  }"
c3bdaaa2a29f88a85dd91cde3fbb805001011903,"TF package size fix (#3983)",True,"The description suggests the action is intended to address an existing issue with package size","{""IsBugFix"": true, ""Reason"": ""The description suggests the action is intended to address an existing issue with package size""}"
fb80f72d293cfbdb9e2dab93d1c0772f7421cadc,"Early Draft specs doc for DatabaseLoader in ML.NET (#3857)",False,"The context appears to be related to a draft document and not an actual commit","{""IsBugFix"": false, ""Reason"": ""The context appears to be related to a draft document and not an actual commit""}"
fed45bb7bed4eaf7c7b0e0bd43dde4f6e334f6e0,"DatabaseLoader specs: Update on NuGet and Class library design (#4021)",False,"Discusses updates in implementation details rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Discusses updates in implementation details rather than fixing a bug.""}"
b31b7ca96c1a0265ca67114422b8fda405037211,"Minor typo fix in regularization documentation (#4012)",True,"Specific issue mentioned indicates fixing a known problem","{""IsBugFix"": true, ""Reason"": ""Specific issue mentioned indicates fixing a known problem""}"
59699a5e5ed48bb1dbd9289c4676cebe3f9020d1,"Farewell to the Static API (#4009)",True,"The phrase implies fixing issues with the Static API","{""IsBugFix"": true, ""Reason"": ""The phrase implies fixing issues with the Static API""}"
9c2de1e4337e2d21a4f67d40e1ad086ca682f2b7,"Adding the initial prototype of a DatabaseLoader (#4035)",False,"Prototype addition does not imply fixing bugs but rather developing new features.","{""IsBugFix"": false, ""Reason"": ""Prototype addition does not imply fixing bugs but rather developing new features.""}"
c2d69f0d685e01ab541d5f4ca02f18b6c4fad561,"Make Microsoft.ML.Ensemble internals visible to NimbusML DotNetBridge (#4056)",False,"This commit appears to be related to code visibility and integration rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This commit appears to be related to code visibility and integration rather than fixing a bug.""}"
bb00e07b30e9626b3578ff1934b86dad0d1d1ce9,"PCA Anomaly Detection Threshold (#4039)",False,"This reference appears to be an issue or topic identifier rather than a description of a commit activity.","{""IsBugFix"": false, ""Reason"": ""This reference appears to be an issue or topic identifier rather than a description of a commit activity.""}"
3843ce627ebae79ff76932b205cb364554005443,"Exposing a new DatabaseReader type to track state and allow multi-threaded usage (#4050)",False,"Introducing a new component for functionality rather than fixing an issue.","{""IsBugFix"": false, ""Reason"": ""Introducing a new component for functionality rather than fixing an issue.""}"
e542539170426e6323048f63b934929a17ed7e0f,"Update Build certificate/signing. (#4059)",True,"Build certificate issues are often related to validation errors or failed build processes in software repositories.","{""IsBugFix"": true, ""Reason"": ""Build certificate issues are often related to validation errors or failed build processes in software repositories.""}"
820d3595d1de9483ab759ba536086806d7109c90,"Stop LightGbm Warning for Default Metric Input [Issue #3965 Fix] (#4007)",True,"The commit message clearly references an issue fix","{""IsBugFix"": true, ""Reason"": ""The commit message clearly references an issue fix""}"
7f50e7169963015d45078b91339635fa40176370,"Allow user to save PredictorTransform in file and then convert it to … (#3986)",False,"This statement describes a feature addition of saving the PredictorTransform into a file, not fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This statement describes a feature addition of saving the PredictorTransform into a file, not fixing a bug.""}"
a6aaaf8bdced89f35f801fb8ed04c39d26bd3af4,"Allow user to overwrite unknown shapes loaded from ONNX model (#3963)",True,"The commit mentions an issue with shape recognition and its fix implies a bugfix.","{""IsBugFix"": true, ""Reason"": ""The commit mentions an issue with shape recognition and its fix implies a bugfix.""}"
5d90c11bf5d433f539d9c23bb20ebd9cc9cc4b4c,"Added AVX/FMA intrinsics to Factorization Machine (#3940)",False,"Improving performance with specific code optimizations is not inherently a bug fix.","{""IsBugFix"": false, ""Reason"": ""Improving performance with specific code optimizations is not inherently a bug fix.""}"
8d51eee8047842ae72f5521bd55a9bec51460859,"Image classification using DNNs and Transfer Learning. (#4057)",False,"Introducing new technology for a different purpose, not related to bug fixing.","{""IsBugFix"": false, ""Reason"": ""Introducing new technology for a different purpose, not related to bug fixing.""}"
c05dd5de01346290cabab33b4e47afe5dcb3c2e2,"Fix packaging of DNN and Tensorflow nuget package. (#4068)",True,"The commit specifically mentions fixing an issue with DNN and Tensorflow NuGet packages","{""IsBugFix"": true, ""Reason"": ""The commit specifically mentions fixing an issue with DNN and Tensorflow NuGet packages""}"
d1d5e1f2a28e063035f3e18fa1ad084ec8a12cc2,"Increment build version. (#4067)",False,"Updating build versions is typically a development practice and not related to fixing bugs.","{  	""IsBugFix"": false,  	""Reason"": ""Updating build versions is typically a development practice and not related to fixing bugs.""  }"
be262fff3cea00de237370c1efd47bb19f872e33,"Release notes for v1.3.0 (#4061)",,"To assess whether these release notes represent a bug fix, we would need additional context about the content of the release notes and changes made in version v1.3.0. Release notes typically summarize the new features, improvements, patches, and fixes included in a software update. Without details on the specific changes within this release tagged #4061, it's impossible to definitively categorize them as bug fix-related or not. However, if we assume that these release notes were compiled from commit messages for v1.3.0#4061 and they include phrases like ""Fixes","To assess whether these release notes represent a bug fix, we would need additional context about the content of the release notes and changes made in version v1.3.0. Release notes typically summarize the new features, improvements, patches, and fixes included in a software update. Without details on the specific changes within this release tagged #4061, it's impossible to definitively categorize them as bug fix-related or not. However, if we assume that these release notes were compiled from commit messages for v1.3.0#4061 and they include phrases like ""Fixes"
a802127883c0020516aa573436029cabed65d591,"Update version to 1.4 and 0.16 (#4069)",False,"This appears to be a release or version update statement rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This appears to be a release or version update statement rather than fixing a bug.""}"
bbb6b1560dbd67640cf9c4b41640e26769ee664d,"Changing the database cursor to return default for DBNull (#4070)",True,"Addressing specific issue with database cursor handling","{""IsBugFix"": true, ""Reason"": ""Addressing specific issue with database cursor handling""}"
e389752920ef0f58c5d3f6890d3609f7f8510df1,"Update the 3.0 SDK to preview7 (#4088)",False,"The commit message indicates an update and a version change but doesn't directly address fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message indicates an update and a version change but doesn't directly address fixing a bug.""}"
e34f2e119aa68f3578fa06365e844dda9b3d74a5,"Updating DatabaseLoader to support getting column info from a given .NET type. (#4091)",True,"The commit addresses an issue by updating functionality related to column information retrieval","{""IsBugFix"": true, ""Reason"": ""The commit addresses an issue by updating functionality related to column information retrieval""}"
365ccf292789ba1f14d80b13e44daaf951517fff,"Enabling building ML.NET for .NET Core 3.0 in the official builds. (#4096)",False,"This commit is about enabling a feature rather than fixing an existing bug.","{    ""IsBugFix"": false,    ""Reason"": ""This commit is about enabling a feature rather than fixing an existing bug.""  }"
3b9528373a6a93e9430482059130bf6d47865f1f,"Update official build and CI to run on macOS 10.13. (#4108)",False,"Updating the operating system is unrelated to fixing code bugs.","{""IsBugFix"": false, ""Reason"": ""Updating the operating system is unrelated to fixing code bugs.""}"
398a978912b8b3f242bbecb3afe339c8cd9098f6,"Fix LogLossReduction (RIG) example values (#4098)",True,"The commit title directly references a known issue identifier and improvement","{""IsBugFix"": true, ""Reason"": ""The commit title directly references a known issue identifier and improvement""}"
e7a49e540b6fbe7a3094b424627fd04fd09fc7cf,"Rename LabelColumn to LabelColumnName for MutualInformationSelector (#4117)",False,"The change appears to be a refactoring or clarification of naming, not directly related to fixing an issue.","{""IsBugFix"": false, ""Reason"": ""The change appears to be a refactoring or clarification of naming, not directly related to fixing an issue.""}"
d6f78038b294c1edf46bf8e1cb591b8354550cd6,"ML.NET home page readme updated with getting started resources (#4123)",False,"Update documentation does not fix a bug","{""IsBugFix"": false, ""Reason"": ""Update documentation does not fix a bug""}"
ec9d92cc35547d38d79208c9da1bdbb883996d1a,"Load TransformerChain model file in ModelFileUtils (#4110)",False,"This seems like an implementation detail rather than a fix.","{""IsBugFix"": false, ""Reason"": ""This seems like an implementation detail rather than a fix.""}"
5fae5ed2278f7b1c997f2208c39d81650ad6dcd2,"Updated docs to include PredictedLabel member (#4107)",False,"Updating documentation is a clarification action rather than fixing a bug.","{    ""IsBugFix"": false,    ""Reason"": ""Updating documentation is a clarification action rather than fixing a bug.""  }"
a997cd628e4984eff939690630a2b65366184dbc,"Added CODEOWNERS file in the .github/ folder. (#4140)",False,"The CODEOWNERS file is used for defining code ownership and reviews, not related to bug fixing.","{""IsBugFix"": false, ""Reason"": ""The CODEOWNERS file is used for defining code ownership and reviews, not related to bug fixing.""}"
e50c4d20012e0d62852f404ae443afca7dad043e,"Merge pull request #3882 from Dmitry-A/master",False,"The comment does not provide any details about the commit's content.","{""IsBugFix"": false, ""Reason"": ""The comment does not provide any details about the commit's content.""}"
2ecc1923d6a51113c1550224458ba37437f92b01,"Added AutoML team reviewers (#4144)",False,"The commit message mentions adding people for a specific action rather than addressing issues or fixing bugs.","{    ""IsBugFix"": false,     ""Reason"": ""The commit message mentions adding people for a specific action rather than addressing issues or fixing bugs.""  }"
d867f8bacdca19b2a6dcdc5fcab12835a62ba816,"Build extension method to reload changes without specifying model name (#4146)",True,"The commit is likely addressing an issue by enabling flexibility in reloading models which suggests it fixes a specific problem.","{""IsBugFix"": true, ""Reason"": ""The commit is likely addressing an issue by enabling flexibility in reloading models which suggests it fixes a specific problem.""}"
1503b0aa9cac997cff8b8bc7e2075eb23d61ad81,"Image classification preview 2. (#4151)",False,"The commit message pertains to functionality improvement, not a bugfix.","{""IsBugFix"": false, ""Reason"": ""The commit message pertains to functionality improvement, not a bugfix.""}"
8350f599f355274e1a68c7bc104da369b7969ba8,"Fixed typo in ML.NET Cookbook (#4162)",True,"The commit addresses an error pertaining to code accuracy","{""IsBugFix"": true, ""Reason"": ""The commit addresses an error pertaining to code accuracy""}"
de36f6dae852b973bd54aee3d7125127719f1666,"Adding basic support for handling vectors in the database loader. (#4138)",True,"The issue mentioned seems related to a problem that likely existed prior; fixing vector handling implies addressing an existing bug.","{""IsBugFix"": true, ""Reason"": ""The issue mentioned seems related to a problem that likely existed prior; fixing vector handling implies addressing an existing bug.""}"
b0048716190b754eb994db310aaf46feddf2efca,"Increment build version for 1.4-preview and 0.16-preview release. (#4158)",False,"The commit message mentions updating a version number, which is typically related to releases rather than bug fixes.","{""IsBugFix"": false, ""Reason"": ""The commit message mentions updating a version number, which is typically related to releases rather than bug fixes.""}"
bc16b1d3c030ffcc873e381edb21c2e744780ad3,"Added onnx export functionality for LpNormNormalizingTransformer (#4161)",False,"Introduced a feature rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""Introduced a feature rather than fixing an existing bug.""}"
3c02da5d75534265223e56aee9c5d2da53ea4b99,"Implement ONNX conversion for TypeConverting transform (#4155)",True,"The issue mentioned is described by a commit hash and suggests an improvement due to type conversion issues","{""IsBugFix"": true, ""Reason"": ""The issue mentioned is described by a commit hash and suggests an improvement due to type conversion issues""}"
b11f3f0f7cd1ef236bf1d0d5c639e6eca77c90e3,"Update to .NET Core 3.0 preview9 (#4115)",False,".NET Core update could imply stability improvements rather than bugfixing","{""IsBugFix"": false, ""Reason"": "".NET Core update could imply stability improvements rather than bugfixing""}"
64b0e5ebd7e4eb1bdb039785fa7b7c32534b2e3f,"Changed code path to ensure threshold is changed (#4104)",True,"This commit addresses a specific issue identified by an issue ID, suggesting it's intended for bug fixing.","{      ""IsBugFix"": true,      ""Reason"": ""This commit addresses a specific issue identified by an issue ID, suggesting it's intended for bug fixing.""  }"
42e39b97adc4957b99b96b1bb823c51104cc224d,"Added Onnx export functionality to PCATransformer (#4188)",False,"Onnx export feature is a new capability rather than fixing an existing issue.","{""IsBugFix"": false, ""Reason"": ""Onnx export feature is a new capability rather than fixing an existing issue.""}"
abfd76dd0c045e20b5d52141b06ae6afba9c4bf3,"Added onnx export functionality for MissingValueIndicatorTransformer (#4194)",True,"The commit addresses issue #4194, which seems related to a known problem with the transformer.","{""IsBugFix"": true, ""Reason"": ""The commit addresses issue #4194, which seems related to a known problem with the transformer.""}"
34cfdfb21c9032145a21dafc7d3bde4004e52acd,"Modified how DataViewTypes are registered (#4187)",True,"The commit address suggests there was an issue with DataViewType registration that has been resolved.","{""IsBugFix"": true, ""Reason"": ""The commit address suggests there was an issue with DataViewType registration that has been resolved.""}"
2d948936baf46311ab65eed22170630f46fb879c,"Remove unused parameter in BinarySaver. (#4215)",True,"Removing unused parameters can eliminate confusion and potential bugs.","{""IsBugFix"": true, ""Reason"": ""Removing unused parameters can eliminate confusion and potential bugs.""}"
a22f30fbe248fe701739c637408eb28ff0dbf3d1,"fixing scenerio 3 of issue 3995 (#4214)",True,"The commit explicitly mentions fixing a specific known issue","{""IsBugFix"": true, ""Reason"": ""The commit explicitly mentions fixing a specific known issue""}"
862ae842104ab25ea8f628438339fe0dce251866,"Upgrade TF.Net version from 0.10.10 to 0.11.3 (#4205)",False,"This is a stated update of the software and does not indicate a specific bugfix","{""IsBugFix"": false, ""Reason"": ""This is a stated update of the software and does not indicate a specific bugfix"" }"
edfd10f131abe97a7f7bb25c0070843a67b8b660,"Fixes #3992 and corner case of inputColumnNames on FeaturizeText (#4211)",True,"Specific commit issued fix for known issues","{""IsBugFix"": true, ""Reason"": ""Specific commit issued fix for known issues""}"
a5977962dc240304b30fcf2d2df437c2d99b3b47,"Fix NgramExtractingTransformer GetSlotNames to not allocate a new delegate on every invoke. (#4247)",True,"The commit addresses improving performance by reducing allocations in the code which can be indicative of fixing an issue.","{""IsBugFix"": true, ""Reason"": ""The commit addresses improving performance by reducing allocations in the code which can be indicative of fixing an issue.""}"
2942ca4e02d354b48767a1b01017f57cdc3fe44c,"Typo: Retreive -> Retrieve (#4255)",True,"The commit addresses and corrects a typo which is considered fixing an erroneous behavior in the code.","{""IsBugFix"": true, ""Reason"": ""The commit addresses and corrects a typo which is considered fixing an erroneous behavior in the code.""}"
fb5394ae85724257d152bef10d73e01ff0f84529,"update yml file for codecoverage. (#4261)",False,"Updating YAML files seems like an administrative or configuration change rather than a bugfix.","{""IsBugFix"": false, ""Reason"": ""Updating YAML files seems like an administrative or configuration change rather than a bugfix.""}"
7fd670f3af2d418ed21cd26313ca8dee18514522,"Add entrypoint for PFI (#4232)",False,"The commit message refers to adding a feature or functionality (entrypoint) and includes issue tracking with an identifier. There is no indication that the entry point addition is intended to fix a bug.","{      ""IsBugFix"": false,      ""Reason"": ""The commit message refers to adding a feature or functionality (entrypoint) and includes issue tracking with an identifier. There is no indication that the entry point addition is intended to fix a bug.""  }"
a072b5e720409ba593c94b9e76e3daa05662f6ac,"Fix memory leak in TensorflowTransform (#4223)",True,"The commit explicitly mentions fixing an issue","{""IsBugFix"": true, ""Reason"": ""The commit explicitly mentions fixing an issue""}"
f790a69457772452e9146a2b1562e92a66c5b9b8,"Fix the build badge link (#4267)",True,"The commit directly addresses fixing an issue identified by its number","{""IsBugFix"": true, ""Reason"": ""The commit directly addresses fixing an issue identified by its number""}"
4944be7e970ea07139eb305b848e07cde1e8c609,"Check for null Label, Feature, and GroupId columns (#4265)",True,"The commit message directly addresses a specific issue indicated by the ID.","{""IsBugFix"": true, ""Reason"": ""The commit message directly addresses a specific issue indicated by the ID.""}"
718a238ff81313017443195f56d37e6c73bb4a8a,"Modified the project to support running of TensorFlow on GPU on Windows. (#4270)",False,"The commit is about enabling a feature, not fixing an existing bug","{""IsBugFix"": false, ""Reason"": ""The commit is about enabling a feature, not fixing an existing bug""}"
4088620942d90a261c1901fd407c95be79b33c8e,"Addresses #3976 about using PFI with a model loaded from disk (#4262)",True,"The commit directly references fixing an issue identified by issue numbers","{""IsBugFix"": true, ""Reason"": ""The commit directly references fixing an issue identified by issue numbers""}"
d2908813638ebe908bbb94269afa1515203d9be5,"Tensor extensions (#4260)",True,"The reference could indicate fixing an issue with tensor operations","{""IsBugFix"": true, ""Reason"": ""The reference could indicate fixing an issue with tensor operations""}"
f8a672a46d59e28ae4f9c1cba2dcce88369407ff,"Adding Early stopping feature in ImageClassification (WIP) (#4237)",False,"The commit introduces a new feature and the comment suggests it's work-in-progress","{""IsBugFix"": false, ""Reason"": ""The commit introduces a new feature and the comment suggests it's work-in-progress""}"
e19369b407e8630cfaa82b07f81f0576c9bbd145,"Add DateTime to DateTime standard conversion. (#4273)",True,"The commit is related to fixing an issue with date conversions as indicated by the comment.","{    ""IsBugFix"": true,    ""Reason"": ""The commit is related to fixing an issue with date conversions as indicated by the comment.""  }"
940598ac148ed744d5c63b4ac689f612f4d73a75,"Fix relation between IsSavedModel and isFrozen (#4197)",True,"Directly indicates addressing a specific issue in the code","{""IsBugFix"": true, ""Reason"": ""Directly indicates addressing a specific issue in the code""}"
b2f0745ae8ba7b417c0da9029015ff374dd62abb,"Full Model Retrain Sample  (#4127)",True,"Model retraining often implies fixing issues with previous model performance","{""IsBugFix"": true, ""Reason"": ""Model retraining often implies fixing issues with previous model performance""}"
9806e2f15869dd04eaf2dea1cdcd6e5d20fcfe23,"Added support for running TF based models on GPU in Linux (#4277)",False,"The commit mentions adding a feature rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit mentions adding a feature rather than fixing a bug.""}"
1222e776adb31b469ea5660fbbd16ca493388618,"Release notes for 1.4.0-preview and 0.16.0-preview. (#4170)",False,"This seems like an update overview with version numbers suggesting new features or performance improvements rather than specific bug fixes.","{""IsBugFix"": false, ""Reason"": ""This seems like an update overview with version numbers suggesting new features or performance improvements rather than specific bug fixes.""}"
e334c2f30bfd5a4f17a03ea7f127b02a760adffe,"Fix build breaks. (#4278)",True,"Directly addresses and solves an issue that was causing a build failure","{""IsBugFix"": true, ""Reason"": ""Directly addresses and solves an issue that was causing a build failure""}"
4618fca2bddae9950c196b3ab6d650721aaf41cc,"Added categorical value support for PredictedLabel for the Image Classification Transfer Learning example. Addresses Issue #4169 (#4228)",True,"Indicates a specific issue being addressed","{""IsBugFix"": true, ""Reason"": ""Indicates a specific issue being addressed""}"
