Sha,Message,Predicted Label,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Actual Label
82700ab8bf4d6b2fee319509a81676bc589a8fd2,fix file,True,The word 'fix' within the context of handling files typically implies resolving issues or bugs in code related to file operations,dotnetinteractive,e637ea244194852328fd1ebe8f2ca0d8cb076963,,False,10,2020-09-05 12:44:36-04:00,14,2020-09-05 17:13:55,0,1,1,0,0,275,0,0,0,False,False,Saturday,September,3,2020,12,Morning,True,
b21a9682ff3247db0eaf9750e094f62656614f6d,remove type hint change that is not supported in older python versions,True,Removing unsupported code changes often involves correcting past issues affecting compatibility.,dotnetinteractive,89c9d3b175e6526dadbca91083fc41b48b1f2fbd,,False,79,2023-04-07 17:54:39-04:00,6,2023-04-07 22:32:33,0,3,3,0,0,423,0,3,3,False,False,Friday,April,2,2023,17,Afternoon,False,
8999f9c41f96a08b6785aa6246b01fa517365ead,remove 1 minute timeout from package restore,True,"Timeout issues can cause build failures, so reducing the timeout could be fixing a related bug.",dotnetinteractive,11fcdbe0986ce6721169c3b98a7035ce267305e1,,False,10,2022-06-07 17:16:27-04:00,14,2022-06-08 00:32:04,0,1,1,0,0,336,-1,1,2,False,False,Tuesday,June,2,2022,17,Afternoon,False,
5a88a811ae878fd668dfc994c5d64d6c55729008,credscan update,True,The term 'update' often relates to fixing issues in software,dotnetinteractive,3012faf9a9e520a045ac6ebf9719c964f5332531,,False,14,2023-04-11 16:49:54-04:00,14,2023-04-11 20:59:30,0,1,1,0,0,55,42,44,2,False,False,Tuesday,April,2,2023,16,Afternoon,False,
88b513406230521b0cb803e10a88c0a38e4e3818,add simple `FSharpKernel` wrapper around fsi.exe (#357),True,Introducing a wrapper suggests addressing issues with FSI compatibility.,dotnetinteractive,6b22603c427df7a2cbfa241ad54391b7861e4322,,False,8,2019-08-22 16:31:16-04:00,2,2019-08-22 20:31:16,1,22,16,6,0,2644,219,307,88,True,False,Thursday,August,3,2019,16,Afternoon,False,
f92299714b1a9c58badbfc9c303d70fc158279d8,add cell to test mermaid kernel is working,True,The commit message implies the addition of a fix for a testing issue.,dotnetinteractive,3bb560e7aa9cff429e4c5fd52baefa7b242b02c6,,False,14,2023-04-11 12:25:35-04:00,14,2023-04-11 17:02:00,0,1,1,0,0,421,27,27,0,False,False,Tuesday,April,2,2023,12,Morning,False,
3a06daf3d5db7994a4d464a537d273bbbc645abd,$PROFILE support for PowerShell,True,The commit indicates addressing compatibility or functionality issues with the profile settings in PowerShell.,dotnetinteractive,23866dcff025086c3f41bb6a00e4119a642588c1,,False,21,2020-04-13 18:43:21-04:00,14,2020-04-19 19:00:23,0,3,2,1,0,533,61,62,1,True,False,Monday,April,2,2020,18,Afternoon,False,
cf3dae3a909189696230863db8ab8e2c39f78237,PR feedback :rename argument,True,Renaming can be part of fixing bugs related to code clarity and avoiding confusion,dotnetinteractive,45494936662a30e6196ac82ef6599e77bc4b4ded,,False,10,2020-06-04 20:17:44-04:00,14,2020-06-05 19:42:30,0,3,3,0,0,610,-8,6,14,False,False,Thursday,June,2,2020,20,Evening,False,
ca8b2c8929950e64f7b429ebfce2600f71f5a01f,remove alias,True,Alias removals are typically fixes for breaking changes in git aliases that could lead to unexpected behaviors or conflicts.,dotnetinteractive,23a5c6f52b6f0095b04640ce5f60900e8be3d243,,False,10,2021-02-05 10:59:21-05:00,14,2021-02-10 19:06:10,0,1,1,0,0,99,-1,0,1,False,False,Friday,February,1,2021,10,Morning,False,
87e20c73a4b187afa189e63221ab84a7ad8f20ed,undefined directives are forwarded as submitCode comamnds,True,The commit addresses undefinded directives issue which points towards a bug,dotnetinteractive,2cf84b7334ca71b5c9e7c37f7f841de8c256c77f,,False,10,2020-07-06 16:40:09-04:00,14,2020-07-07 18:05:07,0,2,2,0,0,605,6,18,12,False,False,Monday,July,3,2020,16,Afternoon,False,
0a1657c3db2845495e768fb73885b08cfb73d12d,Fix `#!set` for literal values (#3372),True,The commit message directly refers to fixing an issue (reference #3372),dotnetinteractive,8e37232b0ab5db1fad5a08bd0c000e1fee406dcc,,False,6,2023-12-05 16:20:50-05:00,2,2023-12-05 21:20:50,1,5,5,0,0,2149,34,200,166,False,False,Tuesday,December,4,2023,16,Afternoon,False,
9d8171714d9323ea46632451da39ffc9612a4055,don't specify MIME type directly in SQL kernels,True,This appears like an issue fix related to database management or a feature enhancement for maintaining cleaner code standards.,dotnetinteractive,034761e9a22aec75e2655e7c21756707c618b70a,,False,6,2021-05-26 23:23:15-04:00,6,2021-05-27 23:14:35,0,3,3,0,0,519,5,13,8,False,False,Wednesday,May,2,2021,23,Evening,False,
d5dabea8698e24705b988a196064ae5a4b1a25d9,Make FormatContext.Depth public (#1400),True,Public access suggests addressing an issue with visibility or encapsulation in the code.,dotnetinteractive,26f75cbaad03c52097154d3928f9eab83fa6164c,,False,6,2021-06-09 14:30:46-04:00,2,2021-06-09 18:30:46,1,2,2,0,0,433,0,2,2,False,False,Wednesday,June,2,2021,14,Afternoon,False,
9636af830e047285d2b4d5b52bedcd1b59ad4f5f,space fixed,True,The commit message explicitly mentions fixing something,dotnetinteractive,2222f03b1908209f48f541d5a240f0a844a3ea0e,,False,10,2020-07-02 14:51:04-04:00,14,2020-07-02 19:38:07,0,1,1,0,0,267,0,1,1,False,False,Thursday,July,3,2020,14,Afternoon,False,
435805abf5201eb114a03a27ef30444ddd11ac1d,fix disposal of kernel,True,The phrase 'disposal' in the context of coding could imply fixing an issue related to resource management.,dotnetinteractive,28ad724c90ce992dae6601c39711d974df5ca556,,False,10,2020-06-05 11:11:49-04:00,14,2020-06-05 19:42:30,0,12,12,0,0,2377,23,105,82,False,False,Friday,June,2,2020,11,Morning,False,
1156c7bebadf9da4c6205081c1569d2cde2eeeaf,simplify code types (#2785),True,The commit title suggests simplification of complex types which can be related to resolving a bug.,dotnetinteractive,c63e0d60bd715ab89f57b4151ba31706ea55f232,,False,10,2023-03-02 06:34:34-05:00,2,2023-03-02 11:34:34,1,15,15,0,0,3335,2,33,31,False,False,Thursday,March,1,2023,6,Night,False,
56a5419b208fb5e2530c13a94d1602506fb39f23,Avoid sending redundant empty DiagnosticsProduced events. (#3002),True,The commit message addresses resolving a specific issue reported as number #3002,dotnetinteractive,f77050495a2b92bb55862516122e873e08d5a2a6,,False,89,2023-05-26 18:25:13-04:00,2,2023-05-26 22:25:13,1,5,5,0,0,1950,9,55,46,False,False,Friday,May,2,2023,18,Afternoon,False,
1fa11fe5b62bed63294915d0acfcab0b9203ce5b,fix warning,True,The term 'fix' typically indicates addressing an issue or error,dotnetinteractive,b134d97cf35cd8874958e1f504cae37cdab43bff,,False,6,2020-07-23 16:39:54-04:00,6,2020-07-24 01:49:54,0,1,1,0,0,28,1,1,0,False,False,Thursday,July,3,2020,16,Afternoon,False,
950f55328d6f5b9660a65d32512fbf8bcb2d98da,switch build pool on ci location (#1104),True,The commit message mentions dealing with a specific issue #1104 which indicates an attempt to address a known problem.,dotnetinteractive,f9c4d5ff03bcf04a17b0d3cd4d7042cb71d0b268,,False,8,2021-02-25 14:25:09-05:00,2,2021-02-25 19:25:09,1,1,1,0,0,343,4,6,2,False,False,Thursday,February,1,2021,14,Afternoon,False,
cc68ec21820480e140d1037738e35c3769690be5,Check fixed,True,The term 'fixed' usually implies addressing and resolving a previously existing issue,dotnetinteractive,023f4b7450d12c551ed85d0e9bc7f8b78eaa3dd0,,False,59,2021-04-11 07:36:10-04:00,14,2021-04-14 14:41:39,0,1,1,0,0,251,0,3,3,False,False,Sunday,April,2,2021,7,Morning,True,
55cd7c41d32e7199b3c0fdaf4a5d2332ff58aa1a,return false on command and restrict cursor position >= 0,True,The commit mentions fixing an issue by setting restrictions,dotnetinteractive,841db55014c28d9bcd5ff83b795a96c2323c4313,,False,103,2023-10-18 23:13:53-04:00,14,2023-10-19 06:12:55,0,1,1,0,0,1009,4,5,1,False,False,Wednesday,October,4,2023,23,Evening,False,
5d7d7787bf6f3ff1a184b0b28531407804776a3d,"additional combinatorial tests for HTTP parser, diagnostic fixes for headers (#3155)",True,The description explicitly mentions 'fixes' which indicates a bug fix.,dotnetinteractive,4ad53d927a57e61ca29e2733f6defd03c80aca5a,,False,6,2023-08-26 14:03:10-04:00,2,2023-08-26 18:03:10,1,9,9,0,0,1722,12,74,62,False,False,Saturday,August,3,2023,14,Afternoon,True,
627a4ebd5d7d7599c4a68a186e97e50b7ddeca51,Make PowerShell kernel lazily create PowerShell instance,True,The commit seems to focus on improving the performance and reliability of PowerShell instances by introducing lazy instantiation.,dotnetinteractive,c7e81897352de50554b74778114526a61b7b3af0,,False,21,2020-02-05 19:55:58-05:00,14,2020-02-06 01:28:17,0,1,1,0,0,253,8,25,17,False,False,Wednesday,February,1,2020,19,Evening,False,
568e8261ca3261b4931c379f413d7ff5973f70bf,remove unused code,True,"Removing unused code can improve stability and performance, potentially fixing issues caused by clutter or resource waste",dotnetinteractive,0a3a6c981026c2ad8ee3708bb14c7887f089f275,,False,10,2020-09-02 06:23:21-04:00,14,2020-09-02 16:27:29,0,1,1,0,0,234,-5,0,5,False,False,Wednesday,September,3,2020,6,Night,False,
59d863923489ed0a1d567c3c64652e7c08efcbee,skip csharp project (#2829),True,The commit likely addresses an issue related to the CSharp project,dotnetinteractive,3275a28595b3f6f50ae514d26cc4a7c0aa8b0cf1,,False,10,2023-03-13 19:26:40-04:00,2,2023-03-13 23:26:40,1,1,1,0,0,66,8,10,2,False,False,Monday,March,1,2023,19,Evening,False,
5eaa34840dd740136d02c852678b63571d848f52,fix compiler error,True,The commit directly addresses an issue that would prevent the code from compiling,dotnetinteractive,5e317a282b6c6b283c8df8c31974c37c125ce1ef,,False,10,2023-05-26 17:03:20-04:00,14,2023-05-30 16:32:33,0,1,1,0,0,186,-3,0,3,False,False,Friday,May,2,2023,17,Afternoon,False,
e3451e8f6001def0139549a5bef356cfd69b8ffe,R: move test utilities into subfolder,True,Test utilities could imply refactoring for better testing which may indirectly relate to bug fixing.,dotnetinteractive,1f0ae2af3427a7a73775e1019fab7fdf5f58454b,,False,6,2020-03-15 12:46:34-04:00,6,2020-04-01 16:58:55,0,27,27,0,0,5220,17,28,11,False,False,Sunday,March,1,2020,12,Morning,True,
203565c92e9cd92ff7d47d870929f075fef27c15,handle null values,True,Handling nulls is typically related to fixing bugs caused by unaccounted-for edge cases,dotnetinteractive,22d5a3692d483cb7c6379daa86a78baa20ee82f1,,False,10,2022-09-09 15:45:29-04:00,14,2022-09-09 21:33:40,0,1,1,0,0,147,4,6,2,False,False,Friday,September,3,2022,15,Afternoon,False,
5a471e11ea373d6edfc7c1401d424ef143ab58b1,refactor Jupyter Message Protocol layer to decouple to from being ZMQ specific. (#2226),True,The commit suggests refactoring for a potential underlying issue with dependency on ZMQ,dotnetinteractive,b4744ecf23102e7e2b3cbe010e045257f389b473,,False,80,2022-08-25 16:46:09-04:00,2,2022-08-25 20:46:09,1,27,23,4,0,2351,137,215,78,True,False,Thursday,August,3,2022,16,Afternoon,False,
2311e8e4cd71cab77a3f88db298dc1d1b43730eb,Update setup-raspbian-jupyter.sh,True,The context suggests the shell script could be related to a problem with prior setups or installations.,dotnetinteractive,82bb9575d3a6f495ec0739e7cde7b56fd277c4e8,,False,14,2021-01-11 09:42:55-05:00,14,2021-01-11 14:56:54,0,1,1,0,0,39,1,2,1,False,False,Monday,January,1,2021,9,Morning,False,
397e8a0c03cdd45535bae8a26dede3bb38145f7d,Update CredScanSuppressions.json,True,CredScan suppression files are typically used for debugging and avoiding false positives from code analysis tools like CLANG-TIDY/CredEx; updating them could imply fixing issues these tools flagged.,dotnetinteractive,5a08412e8ceca2e1b4948dbaec6778e800d357a3,,False,8,2022-11-18 12:41:08-05:00,2,2022-11-18 17:41:08,0,1,1,0,0,9,0,3,3,False,False,Friday,November,4,2022,12,Morning,False,
b0a9d3b1600f3bedcf60c4da8c91b41621ca0988,fix #1650,True,"The commit message contains 'fix', implying it's a bug fix for issue number #1650.",dotnetinteractive,3be49efe045b23c83d50587445d492d468a289a1,,False,6,2023-06-09 17:57:51-04:00,14,2023-06-09 23:44:12,1,3,3,0,0,1154,7,12,5,False,False,Friday,June,2,2023,17,Afternoon,False,
19c2c74398e5d781be15636b9e1d94d4c7dbce1e,Disable pack on PowerShell package (#273),True,"The commit message references resolving an issue (#273), indicating a bug fix.",dotnetinteractive,7d7a498c37f636589965ad2a584c2b90afbd8a0d,,False,8,2020-03-13 19:09:17-04:00,2,2020-03-13 23:09:17,1,2,2,0,0,153,1,3,2,False,False,Friday,March,1,2020,19,Evening,False,
822515047863ab812424e6e620e9623ef7ce58e6,Preserve original kernel spec if present (#1299),True,"The commit title refers to a specific issue number, which suggests it is addressing a known bug",dotnetinteractive,1d34cce56b298de18277b8f5d7cfd85885c4cea3,,False,14,2021-04-26 19:56:55-04:00,2,2021-04-26 23:56:55,1,2,2,0,0,699,57,57,0,False,False,Monday,April,2,2021,19,Evening,False,
083621624bfa5b228604ebef2a548aa32a210bc7,remove open/saveAs commands and only allow new .dib,True,Could imply fixing issues with undesired functionality or security concerns associated with the mentioned features,dotnetinteractive,4d9281797ff3414fcb1f38d615055d4dd8106891,,False,8,2022-03-24 16:49:04-04:00,8,2022-03-25 00:28:46,0,2,2,0,0,806,0,61,61,False,False,Thursday,March,1,2022,16,Afternoon,False,
c1329dbfe3055575c1c6736dc2467e4823216065,missed spelling,True,Misspelled terms could lead to miscommunication and errors in the code,dotnetinteractive,f31eebf98f8fad9c16305fd2055ff5a07399e2b6,,False,10,2020-03-27 15:16:05-04:00,14,2020-03-27 20:01:48,0,1,1,0,0,101,0,2,2,False,False,Friday,March,1,2020,15,Afternoon,False,
47926e4ff15a11516afc0637a39351ec0675d61c,add --blame-crash to test run (#2192),True,Including '--blame-crash' suggests identifying and addressing a crash bug,dotnetinteractive,e6a4bd71118e0f7b202c761dd208cfa38bd5683b,,False,6,2022-08-08 11:18:36-04:00,2,2022-08-08 15:18:36,1,2,2,0,0,1757,10,12,2,False,False,Monday,August,3,2022,11,Morning,False,
7867679fdb2021e32fef8b2ac8113fe1941076fc,remove namedPipe kernel server and consolidate stream abstractions,True,Stream abstraction changes can be associated with fixing underlying issues in the codebase,dotnetinteractive,f6e009ffef8ac76cda8cd32e7a9e69fea4b57682,,False,10,2020-06-26 07:41:31-04:00,14,2020-06-26 14:51:26,0,15,9,6,0,1442,185,287,102,True,False,Friday,June,2,2020,7,Morning,False,
17a09b47e59dddd657c191b93568f56986d368f3,refactor namedpipe tests,True,Refactoring often targets code quality improvements that include bug fixing,dotnetinteractive,c6ce265e8eb4cd92a63e8b860559d752ce209f15,,False,10,2022-01-14 06:48:04-05:00,14,2022-02-02 01:13:58,0,2,1,1,0,210,49,179,130,True,False,Friday,January,1,2022,6,Night,False,
ad0cba2734c309d3e9d3d506b01f75521de3411b,cancelling doesn't leak infos,True,The commit addresses information security by preventing leaks,dotnetinteractive,f41a3c641cca769e9774fb28403e9db001dad680,,False,14,2023-02-21 17:58:14-05:00,6,2023-02-22 03:18:29,0,1,1,0,0,353,0,1,1,False,False,Tuesday,February,1,2023,17,Afternoon,False,
61b1ce5704e063e48ce7c5192d58502b8a7d7cb8,"Remove the ""template"" word from the template (#275)",True,The commit appears to address an issue by removing a term that may have caused confusion or malfunction.,dotnetinteractive,7df8f9446f026ed11cb24d9b2fc3e779ad6ca7da,,False,13,2019-06-11 21:28:21-04:00,2,2019-06-12 01:28:21,1,1,1,0,0,19,-1,2,3,False,False,Tuesday,June,2,2019,21,Evening,False,
1557a869c5ea12ab1daa811d7dc34ba33e7ce688,fix extension that do not apply to other then compositeKernel,True,The phrase 'fix extension' implies addressing a bug in the code by modifying an existing component.,dotnetinteractive,e6313129efdb36f419cbdd48375868ab11c49790,,False,10,2020-06-25 13:32:31-04:00,14,2020-06-26 14:51:26,0,5,4,1,0,971,89,97,8,True,False,Thursday,June,2,2020,13,Afternoon,False,
3f162eb49b1c5c2c45592dacc62beb27e69b2002,fix build step,True,The commit message indicates a direct fix for an issue during the build process,dotnetinteractive,350fde91d9a9c9ffa1e3c0d198b907998a42a49a,,False,10,2020-03-24 13:55:03-04:00,14,2020-03-25 21:33:02,0,1,1,0,0,62,1,2,1,False,False,Tuesday,March,1,2020,13,Afternoon,False,
327381f9be89e0d80da1a967cc574c64ee699479,UI is working,False,The statement indicates functionality but does not mention fixing an existing issue.,emergence,3f261eae04330ce0ec3465e7fd656d662823de67,,False,1,2019-05-04 15:26:17-04:00,1,2019-05-04 19:26:17,0,2,2,0,0,59,9,17,8,False,False,Saturday,May,2,2019,15,Afternoon,True,
36fdb5c89111e6711d6c85511fad5e7b7cfd1915,Update azure-pipelines.yml for Azure Pipelines,False,Updating configurations does not directly indicate fixing a known issue or bug in the code,emergence,ecc8747a7951940aa751aaaeb680dc9cfeceb9c0,,False,1,2019-05-25 01:39:32-04:00,1,2019-05-25 05:39:32,0,1,1,0,0,39,-6,3,9,False,False,Saturday,May,2,2019,1,Night,True,
b31ef065581531a09d002416538806f29531f588,Paid down tech debt,False,Paying off technical debt improves codebase health but isn't directly fixing bugs,emergence,dd361aae432e9d01680a4c7c7dfb42734b3caa17,,False,1,2019-05-25 19:54:18-04:00,1,2019-05-25 23:54:18,0,1,1,0,0,181,14,48,34,False,False,Saturday,May,2,2019,19,Evening,True,
70aae0fc57d7aa090d9a86f46708e4c16fb67dc0,Merge remote-tracking branch 'GitHub/master',False,Merging branches is typically unrelated to fixing bugs,emergence,c4e046627d172a3f1be8e596208cede866a77762,82c089f248fef77d079e9f94c446a9b16bbe9d88,True,1,2019-05-29 15:15:11-04:00,1,2019-05-29 19:15:11,0,12,9,3,0,1398,134,148,14,True,False,Wednesday,May,2,2019,15,Afternoon,False,
5338c79006442e292ede45aee247da1127d278e3,Added actor object,False,An actor object is typically used in domain-driven design and does not specifically indicate fixing a bug,emergence,b57035e0e18cf2993343450c0652ddbd94da1ef9,,False,1,2019-05-08 01:00:33-04:00,1,2019-05-08 05:00:33,0,7,5,1,1,298,12,34,22,True,True,Wednesday,May,2,2019,1,Night,False,
9ab45259f9469dabec92180534723e186abc5501,LogicObject is now a thing.,False,Introducing an entity or object generally refers to adding features rather than fixing bugs.,emergence,9a410dfc75df4efc03a195ff5157df85b6e963e4,,False,1,2019-05-05 23:40:04-04:00,1,2019-05-06 03:40:04,0,9,8,1,0,317,24,88,64,True,False,Sunday,May,2,2019,23,Evening,True,
fd22078d695ae21bdb090554d9951ae7d7c43f33,"Added void, coloration, icon",False,These additions are indicative of feature enhancements and do not relate directly to bug fixing.,emergence,1d168b9a05468cc350a93b4f0a99620051b066f1,,False,1,2019-05-05 03:03:30-04:00,1,2019-05-05 07:03:30,0,7,6,1,0,256,75,87,12,True,False,Sunday,May,2,2019,3,Night,True,
8ae749a8d8e75325373e4d0e0c4ce97f997f53d1,Added sonar scanning,False,Sonar is typically used for code quality analysis and doesn't fix bugs by itself,emergence,36fdb5c89111e6711d6c85511fad5e7b7cfd1915,,False,1,2019-05-25 14:23:03-04:00,1,2019-05-25 18:23:03,0,3,2,1,0,381,10,11,1,True,False,Saturday,May,2,2019,14,Afternoon,True,
48b7cc83595685e253ce2c8e48a6dc47de6874a4,AI and event visualization work.,False,"The description speaks about improving AI' conjunction with event visualization, which indicates a feature enhancement rather than fixing an existing bug.",emergence,b85356e8e28ba7a3f7ced6ff91eba8ed617c33a8,,False,1,2019-06-17 00:13:55-04:00,1,2019-06-17 04:13:55,0,28,28,0,0,736,101,108,7,False,False,Monday,June,2,2019,0,,False,
1d168b9a05468cc350a93b4f0a99620051b066f1,Better generation.,False,"Lacks detail, it's uncertain whether this is related to a bug fix",emergence,e80ae647c8c2a6e98b46c05f51195bb134ebf225,,False,1,2019-05-04 21:28:11-04:00,1,2019-05-05 01:28:11,0,6,5,1,0,131,50,71,21,True,False,Saturday,May,2,2019,21,Evening,True,
30cd7a327d148e5df0bad0755b5f7ca2d50b4ebd,Merge branch 'CreationRefactorNoDTOs',False,The commit message does not indicate the nature of the changes; it lacks context.,emergence,c691a1a308c810416c98b7cc384cb8c0fb2c308f,769bafd8f39d51bdb7f8b9ce098442493d176c9f,True,1,2019-06-09 19:43:51-04:00,1,2019-06-09 23:43:51,0,119,88,20,11,7609,130,1488,1358,True,True,Sunday,June,2,2019,19,Evening,True,
6355000e9862cf5ecf2654020ee069430fddc985,Better mapping,False,The term 'better mapping' could imply an enhancement or optimization but does not directly indicate fixing a bug.,emergence,27b44266748522c5c3eb0f090c662034cf115538,,False,1,2019-05-05 15:31:00-04:00,1,2019-05-05 19:31:00,0,2,2,0,0,100,7,18,11,False,False,Sunday,May,2,2019,15,Afternoon,True,
aeb5a01d21daf669ebcbadbf1ce350d72966e285,Cut over to use consolidated ActorType,False,The phrase suggests refactoring code or improving structure rather than directly addressing a known bug.,emergence,34e2a5c172cb47a24a7945d911685cfdb770fe63,,False,1,2019-05-19 20:40:33-04:00,1,2019-05-20 00:40:33,0,43,42,0,1,3385,30,100,70,False,True,Sunday,May,2,2019,20,Evening,True,
a1cb34098fa597f9c45af1bc272cf05e96383880,Expanded tests to cover larger surface areas,False,"Test expansion for better coverage is usually associated with improving testing, but not directly fixing bugs.",emergence,0a93822c819e7e8b5f0be338541679ead8580266,,False,1,2019-05-31 23:10:30-04:00,1,2019-06-01 03:10:30,0,2,2,0,0,87,2,4,2,False,False,Friday,May,2,2019,23,Evening,False,
d4249c2a304cdb4889213c67385ba42080a3e3e7,UI now supports command listing,False,Supporting new functionality indicates development rather than fixing a bug,emergence,816a54410af7118f9ff04b083bae894ed40d0df4,,False,1,2019-05-28 01:43:19-04:00,1,2019-05-28 05:43:19,0,5,4,1,0,480,60,87,27,True,False,Tuesday,May,2,2019,1,Night,False,
f657229bbbf2dff095fe9f160ca6de3a07d76bb1,WIP on using the big boy context,False,Work-in-progress and lack of direct reference to problem fixing,emergence,63d6b04fbe58a96e2c939ee959f85b7073da7a83,,False,1,2019-05-20 01:53:01-04:00,1,2019-05-20 05:53:01,0,5,5,0,0,504,18,29,11,False,False,Monday,May,2,2019,1,Night,False,
ca54ace59651d89df6a9e0b80fd596250e1f376a,Addressed code inspection,False,Code inspection can identify potential bugs but is process-oriented rather than an actual fix,emergence,54c213e99e5e433c376c698dafbb8263cc5c4970,,False,1,2019-05-25 22:20:16-04:00,1,2019-05-26 02:20:16,0,1,1,0,0,281,5,5,0,False,False,Saturday,May,2,2019,22,Evening,True,
c34aa988701ee9825b23ada86538174ea56ffd2c,Addressed redundant ToString,True,"The commit mentions addressing an issue (redundant ToString), indicating it's likely a fix for a bug.",emergence,214b1884ba859e32e3bd18068c881f2c7a712a8f,,False,1,2019-05-28 14:36:10-04:00,1,2019-05-28 18:36:10,0,1,1,0,0,24,0,1,1,False,False,Tuesday,May,2,2019,14,Afternoon,False,
7c55230adf9cab765f6f8cba090a2a78f39d3aff,Fire update when corruption level changes.,True,The commit suggests an alert system for code integrity issues,emergence,459419eac15e1f88cbdeb73ab1817239fc5cca09,,False,1,2019-06-26 23:12:19-04:00,1,2019-06-27 03:12:19,0,1,1,0,0,192,1,1,0,False,False,Wednesday,June,2,2019,23,Evening,False,
8706c3a2aceb662c2518e42554ad30302ce71274,Fixed a number of pathfinding bugs,True,"Specifically mentioned fixing 'pathfinding bugs', which are issues in code logic related to algorithmic problem solving.",emergence,4fb42fdd86a7002528ade7e1345b719d8e8db3e2,,False,1,2019-06-19 23:42:39-04:00,1,2019-06-20 03:42:39,0,9,7,2,0,909,99,102,3,True,False,Wednesday,June,2,2019,23,Evening,False,
867e2e62c3e9c6e38a70a4b307e74a0106a2c1fe,Combat cleanup,True,The term 'cleanup' implies resolving issues in previous messy code,emergence,c94c2f75a15a00acfc942143bba14cf266bbaad7,,False,1,2019-05-25 21:35:00-04:00,1,2019-05-26 01:35:00,0,1,1,0,0,356,20,74,54,False,False,Saturday,May,2,2019,21,Evening,True,
07e76df478f253783d660b31437e56330e03be57,Added clearer case around game command execution.,True,Improving clarity in code typically addresses issues that may have been bugs due to ambiguous or unclear logic.,emergence,97c5b504f7a58efc516614821a23f86d801cc4ba,,False,1,2019-05-27 17:52:52-04:00,1,2019-05-27 21:52:52,0,1,1,0,0,142,1,1,0,False,False,Monday,May,2,2019,17,Afternoon,False,
9d9b85dc7e98c186f3ed5e17ac489f19d80dc3ee,"Switched to a context model, implemented core capturing.",True,"Implementing 'core capturing' typically relates to catching underlying issues in failures or performance lags, which may indicate a bug fix.",emergence,d901f0ef0557ffa78fcb6e48bd91e0b900f674fe,,False,1,2019-05-16 01:25:21-04:00,1,2019-05-16 05:25:21,0,16,13,2,1,566,57,128,71,True,True,Thursday,May,2,2019,1,Night,False,
10090c5c6ff180eec56a8503231670ee661c049a,Added game manager tests,True,Testing often indicates an attempt to fix bugs by ensuring code stability and reliability.,emergence,e4ff7c96fddbdcd7bfa4fe3ade452c46848d6a1b,,False,1,2019-05-26 16:25:54-04:00,1,2019-05-26 20:25:54,0,3,2,1,0,166,69,70,1,True,False,Sunday,May,2,2019,16,Afternoon,True,
60a780f932637b3d3c9162607bbee93af490f772,ZIndex is now a thing.,True,The mention of 'z-index' often relates to fixing visibility issues in overlapping elements.,emergence,077ccedca8cd5ad6afb96ee3c30e420459685439,,False,1,2019-05-07 01:35:53-04:00,1,2019-05-07 05:35:53,0,9,9,0,0,299,17,23,6,False,False,Tuesday,May,2,2019,1,Night,False,
7d775544e579b59615d586e7bb09db85dfc14e56,Moved radius logic to new method to reduce complexity,True,Refactoring could signify an approach to fix previous complexities that may lead to bugs.,emergence,365f6e4ba5b0a6ad7b00c53c0372264892ddb389,,False,1,2019-05-25 22:02:59-04:00,1,2019-05-26 02:02:59,0,1,1,0,0,270,8,14,6,False,False,Saturday,May,2,2019,22,Evening,True,
e0ce2e894c9f4c5c0fda8db1eb6684898d876c64,Early combat unit tests,True,Unit tests are often related to identifying and fixing bugs in the code,emergence,10090c5c6ff180eec56a8503231670ee661c049a,,False,1,2019-05-26 16:51:47-04:00,1,2019-05-26 20:51:47,0,7,6,1,0,1160,60,70,10,True,False,Sunday,May,2,2019,16,Afternoon,True,
5b14fbb590323d353e559935d0842efa49c40548,Added tests around attacks,True,The commit implies adding protective measures against failures or malfunctions in the code.,emergence,e0ce2e894c9f4c5c0fda8db1eb6684898d876c64,,False,1,2019-05-26 17:10:57-04:00,1,2019-05-26 21:10:57,0,2,2,0,0,442,28,45,17,False,False,Sunday,May,2,2019,17,Afternoon,True,
64b6202e35563e174409b65197f604312e24a8ac,Added cleansing test,True,A 'cleansing test' suggests fixing issues in previous tests or code,emergence,b401c9228189b3c6f1044ae471c71ed89b39a99b,,False,1,2019-05-26 21:50:48-04:00,1,2019-05-27 01:50:48,0,2,2,0,0,175,15,15,0,False,False,Sunday,May,2,2019,21,Evening,True,
3132e52e0bc0c40c1390e8655c7e4cb7ad4c3970,Cleaner cell scoring,True,The term 'cleaner' implies removing issues or errors which aligns with bugfixing.,emergence,8cc4c7b300daf7c5edc8bc7005c92aee12accd12,,False,1,2019-06-23 22:31:51-04:00,1,2019-06-24 02:31:51,0,1,1,0,0,64,10,13,3,False,False,Sunday,June,2,2019,22,Evening,True,
