Sha,Message,IsBugFix,Reasoning,Source,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Has Added Files,Has Deleted Files,DayOfWeek,Month,Quarter,Year,Hour,TimeOfDay,Is Weekend,Message Length,Word Count
36bbb83df013620caec5872e9a740b4bffec4965,move class to utility name space,False,Moving classes between namespaces generally relates to organization or design decisions rather than direct bug fixes.,dotnetinteractive,02fbcc8b73d4a77585580f5b3c94031638e74e2c,,False,10,2020-07-01 13:24:56-04:00,14,2020-07-01 17:50:35,0,1,1,0,0,23,-1,2,3,False,False,Wednesday,July,3,2020,13,Afternoon,False,32,6
2c83d127c2f9ba9ef179572fb928e12f29cb5afa,ops,False,The term 'ops' is ambiguous and typically refers to operations or operations management in software development without implying a bug fix.,dotnetinteractive,36bbb83df013620caec5872e9a740b4bffec4965,,False,10,2020-07-01 13:28:34-04:00,14,2020-07-01 17:50:35,0,1,1,0,0,23,0,1,1,False,False,Wednesday,July,3,2020,13,Afternoon,False,3,1
bcb4cde0481aa57f0a9b46a41f78ff6353def459,custom metadata resolver (#604),True,The commit references issue #604 which could imply it's addressing a known bug.,dotnetinteractive,2c83d127c2f9ba9ef179572fb928e12f29cb5afa,,False,10,2020-07-01 16:39:42-04:00,2,2020-07-01 20:39:42,1,2,1,1,0,422,63,64,1,True,False,Wednesday,July,3,2020,16,Afternoon,False,31,4
2fba66367d73d774c04fb9e6aeecd9a7c23c11b0,improve kernel connection APIs,True,Improving API suggests fixing issues for better connectivity,dotnetinteractive,bcb4cde0481aa57f0a9b46a41f78ff6353def459,,False,6,2020-07-01 20:24:12-04:00,14,2020-07-02 01:07:25,0,15,8,6,1,2441,175,339,164,True,True,Wednesday,July,3,2020,20,Evening,False,30,4
0e3ae9542058905396282b67a6a612753d54653c,fix filenames,True,Correcting file names could be addressing issues with code references or improper handling of files,dotnetinteractive,2fba66367d73d774c04fb9e6aeecd9a7c23c11b0,,False,6,2020-07-01 20:44:27-04:00,14,2020-07-02 01:07:25,0,2,1,1,0,49,5,12,7,True,False,Wednesday,July,3,2020,20,Evening,False,13,2
2222f03b1908209f48f541d5a240f0a844a3ea0e,"deferred command have token starting with label ""deferredCommand::""",True,The commit message indicates a specific issue (label) that suggests the fix of improperly handling deferred commands.,dotnetinteractive,0e3ae9542058905396282b67a6a612753d54653c,,False,10,2020-07-02 14:46:04-04:00,14,2020-07-02 19:38:07,0,4,4,0,0,1544,1,8,7,False,False,Thursday,July,3,2020,14,Afternoon,False,67,8
9636af830e047285d2b4d5b52bedcd1b59ad4f5f,space fixed,True,The commit message explicitly mentions fixing something,dotnetinteractive,2222f03b1908209f48f541d5a240f0a844a3ea0e,,False,10,2020-07-02 14:51:04-04:00,14,2020-07-02 19:38:07,0,1,1,0,0,267,0,1,1,False,False,Thursday,July,3,2020,14,Afternoon,False,11,2
05b395b435ed4e58d8e9f1f79e2dc6996922061f,route diagnostics requests through the proxy kernel,False,The commit message suggests infrastructure or workflow improvement rather than fixing a specific bug in code,dotnetinteractive,cb82b5f9d65df457789639a0ec3087a0e7737380,,False,8,2020-07-03 19:29:00-04:00,14,2020-07-04 09:12:39,0,1,1,0,0,61,5,6,1,False,False,Friday,July,3,2020,19,Evening,False,51,7
cc2ecd692236b99293683378a3fb1854c2445e1b,preserve submission type in ctor,True,The commit message suggests preserving behavior which might imply fixing an issue with the 'submission type'.,dotnetinteractive,05b395b435ed4e58d8e9f1f79e2dc6996922061f,,False,8,2020-07-03 19:51:41-04:00,14,2020-07-04 09:12:39,0,1,1,0,0,32,2,2,0,False,False,Friday,July,3,2020,19,Evening,False,32,5
380514380f485a07e6f6e8f79c81ce6acfc98f3a,don't produce #! completions if magic command token already provided,False,The input does not describe a commit message related to bug fixing or feature development.,dotnetinteractive,9ca0bd9c34e948e772a083243fc89c21b103e90c,,False,6,2020-07-03 12:17:44-04:00,14,2020-07-04 09:13:13,0,3,3,0,0,1342,95,131,36,False,False,Friday,July,3,2020,12,Morning,False,68,10
1cc3fe8ec789877d88996500db2bd2e31b122205,update System.CommandLine version,True,Updating software can fix known issues with the previous version,dotnetinteractive,380514380f485a07e6f6e8f79c81ce6acfc98f3a,,False,6,2020-07-03 12:33:59-04:00,14,2020-07-04 09:13:13,0,5,5,0,0,318,0,5,5,False,False,Friday,July,3,2020,12,Morning,False,33,3
e78ac6201a3722f9e18ad52e036e868235dc28f1,split out magic command completion tests,True,Testing for issues with the magic command likely indicates a previous bug related to its completeness.,dotnetinteractive,1cc3fe8ec789877d88996500db2bd2e31b122205,,False,6,2020-07-03 12:34:12-04:00,14,2020-07-04 09:13:13,0,2,1,1,0,549,22,253,231,True,False,Friday,July,3,2020,12,Morning,False,40,6
21f25d9a0a88df33f395e94e88526fdacdd31989,#!share suggests kernels and variable names,True,Refactoring kernel suggestions may indicate fixing naming issues,dotnetinteractive,e78ac6201a3722f9e18ad52e036e868235dc28f1,,False,6,2020-07-03 14:03:14-04:00,14,2020-07-04 09:13:13,0,8,8,0,0,2058,110,120,10,False,False,Friday,July,3,2020,14,Afternoon,False,43,6
8e46b6a74076a1b4302c43804e47c80fa9c7461a,ensure hover text is returned for shadowing variables,True,Ensuring something is correct implies fixing an issue with it,dotnetinteractive,21f25d9a0a88df33f395e94e88526fdacdd31989,,False,8,2020-07-06 14:30:00-04:00,14,2020-07-06 20:14:32,0,1,1,0,0,221,26,26,0,False,False,Monday,July,3,2020,14,Afternoon,False,53,8
27a303d4901b8f2273f8d7a91b9781c67d2b7708,handle actionDirectives,False,Doesn't indicate fixing an issue but potentially improving functionality or adding capability,dotnetinteractive,8e46b6a74076a1b4302c43804e47c80fa9c7461a,,False,10,2020-07-07 07:31:47-04:00,14,2020-07-07 11:51:28,0,6,6,0,0,2027,129,236,107,False,False,Tuesday,July,3,2020,7,Morning,False,23,2
752576c1ecdd8d319abfa675584fc34c11e938c6,fix magic command child symbol completions on CompositeKernel,True,The commit message explicitly mentions fixing an issue,dotnetinteractive,5c95c23e10e22ce37b363ce38744561ec9dc8cb5,,False,6,2020-07-07 11:09:22-04:00,14,2020-07-07 16:03:01,0,2,2,0,0,600,6,6,0,False,False,Tuesday,July,3,2020,11,Morning,False,61,8
2cf84b7334ca71b5c9e7c37f7f841de8c256c77f,fix tests,True,"The commit title suggests that the tests were being fixed, which likely indicates fixing bugs in the code.",dotnetinteractive,46afcdfd7e9ded94cf3e97fcd10880d6e7988dcb,,False,10,2020-07-06 16:30:38-04:00,14,2020-07-07 18:05:07,0,2,2,0,0,317,17,25,8,False,False,Monday,July,3,2020,16,Afternoon,False,9,2
87e20c73a4b187afa189e63221ab84a7ad8f20ed,undefined directives are forwarded as submitCode comamnds,True,The commit addresses undefinded directives issue which points towards a bug,dotnetinteractive,2cf84b7334ca71b5c9e7c37f7f841de8c256c77f,,False,10,2020-07-06 16:40:09-04:00,14,2020-07-07 18:05:07,0,2,2,0,0,605,6,18,12,False,False,Monday,July,3,2020,16,Afternoon,False,57,7
3d6024b0ddd0f3a4efce1a2e05e0b925e1885627,user debugNAme from variable,False,"The commit message is confusing and does not clearly indicate it's related to fixing a known bug; however, the mention of 'debugName' could suggest debugging activities that may indirectly relate to problem resolution.",dotnetinteractive,b99b2faec7fec9c936bc55c34866f7168a5662a8,,False,10,2020-07-07 11:04:16-04:00,14,2020-07-07 18:05:07,0,1,1,0,0,181,0,5,5,False,False,Tuesday,July,3,2020,11,Morning,False,28,4
1ba6d39a81ed889dc649643e4d05a7ccb4a89712,formatting,False,Formatting is generally about improving readability and doesn't fix a bug unless specified in context.,dotnetinteractive,3d6024b0ddd0f3a4efce1a2e05e0b925e1885627,,False,10,2020-07-07 11:05:05-04:00,14,2020-07-07 18:05:07,0,1,1,0,0,180,-1,3,4,False,False,Tuesday,July,3,2020,11,Morning,False,10,1
da118d712c661918c0f660adc6f93d98e9aba0e5,create method to  detect unknown actionDirectivenodes,True,The commit describes creating code specifically for identifying an issue which implies it's a bug fix.,dotnetinteractive,1ba6d39a81ed889dc649643e4d05a7ccb4a89712,,False,10,2020-07-07 11:11:28-04:00,14,2020-07-07 18:05:07,0,3,2,1,0,383,18,19,1,True,False,Tuesday,July,3,2020,11,Morning,False,53,6
8c190bf2ee131eafe5478342d64e06cab186b4f7,refactor api and made names consistent,True,"Refactoring for consistency could improve code stability, which might indirectly fix bugs related to inconsistent naming.",dotnetinteractive,da118d712c661918c0f660adc6f93d98e9aba0e5,,False,10,2020-07-07 12:01:09-04:00,14,2020-07-07 18:05:07,0,2,2,0,0,585,20,54,34,False,False,Tuesday,July,3,2020,12,Morning,False,38,6
e0b8ae8e31de073405a8f2df22c572a589608ce4,invert boolean check to improve performance,True,Modifying existing code behavior can include fixing issues for better efficiency.,dotnetinteractive,8c190bf2ee131eafe5478342d64e06cab186b4f7,,False,10,2020-07-07 12:53:58-04:00,14,2020-07-07 18:05:07,0,1,1,0,0,17,0,1,1,False,False,Tuesday,July,3,2020,12,Morning,False,43,6
08128f8223f9fd2332ad3268ba586c8960c50628,fix #621,True,The commit message directly references fixing issue number 621,dotnetinteractive,bc5827b4f63db69fc63f760d72c0eeb292acccb6,,False,6,2020-07-07 16:53:55-04:00,14,2020-07-07 21:41:46,1,4,4,0,0,909,3,17,14,False,False,Tuesday,July,3,2020,16,Afternoon,False,8,2
86d3f806832b53425bb1c95d2d88437cd467f05d,"default frontend is ""unknown""",True,Mention of an 'unknown' state suggests that there might be previous issues with the frontend requiring fixes.,dotnetinteractive,08128f8223f9fd2332ad3268ba586c8960c50628,,False,10,2020-07-08 12:03:53-04:00,14,2020-07-08 16:25:30,0,2,2,0,0,861,18,21,3,False,False,Wednesday,July,3,2020,12,Morning,False,29,4
329866f6a5e3d6117f4910cfe2e044f80d3e30cb,Update PowerShell SDK version (#630),True,Updating versions may include fixes for known issues in the previous version,dotnetinteractive,3359e27bfec1386cd307026bc27287ec5ff91efb,,False,21,2020-07-09 15:14:59-04:00,2,2020-07-09 19:14:59,1,2,2,0,0,115,0,2,2,False,False,Thursday,July,3,2020,15,Afternoon,False,36,5
f9562edecccfd7263200c7f599b2c2b3177951c7, rename DotNetLanguageKernel -> DotNetKernel,False,Renaming namespaces or classes is typically considered a refactoring step and not directly related to fixing bugs.,dotnetinteractive,329866f6a5e3d6117f4910cfe2e044f80d3e30cb,,False,6,2020-07-08 13:54:48-04:00,6,2020-07-10 01:46:20,0,8,8,0,0,2750,0,15,15,False,False,Wednesday,July,3,2020,13,Afternoon,False,44,4
62259d92a4c6a982640c1b15ebddddad8ba3160b,udpate System.CommandLine,True,Updating classes can fix bugs related to compatibility or functionality issues.,dotnetinteractive,f9562edecccfd7263200c7f599b2c2b3177951c7,,False,6,2020-07-08 13:56:33-04:00,6,2020-07-10 01:46:20,0,6,6,0,0,602,0,8,8,False,False,Wednesday,July,3,2020,13,Afternoon,False,25,2
2750b905c4bb5e5d8a934b8447db8d816577feb1,fix directive completion bug where top-level directives are shown for a subcommand completion,True,Explicitly stated the fix of a known bug involving incorrect display behavior.,dotnetinteractive,2c188af0ff2908d0c54cfd2dded5634e398b69df,,False,6,2020-07-08 13:58:39-04:00,6,2020-07-10 01:46:20,0,2,2,0,0,617,14,30,16,False,False,Wednesday,July,3,2020,13,Afternoon,False,93,13
d0de42501f4bacee5f416efd4dc59c8b8e7f4333,"KeyValueStoreKernel, support for custom kernel chooser directive syntax",False,The provided information suggests the introduction of new functionality rather than a fix.,dotnetinteractive,2750b905c4bb5e5d8a934b8447db8d816577feb1,,False,6,2020-07-08 13:59:35-04:00,6,2020-07-10 01:46:20,0,9,7,2,0,2196,174,196,22,True,False,Wednesday,July,3,2020,13,Afternoon,False,71,8
1fad01359631d3bcb07e234746f745eeaba2ffec,remove #! from #!share --from completions,True,The commit message suggests removing an issue that hindered sharing functionality in the command-line interface,dotnetinteractive,d0de42501f4bacee5f416efd4dc59c8b8e7f4333,,False,6,2020-07-08 16:11:46-04:00,6,2020-07-10 01:46:20,0,2,2,0,0,593,0,2,2,False,False,Wednesday,July,3,2020,16,Afternoon,False,41,6
b6761f6bc4469ca71b6ec2d8a40010b4b6b297af,display the value if a mime type is specified,False,The commit message suggests adding functionality rather than addressing an existing issue or bug,dotnetinteractive,1fad01359631d3bcb07e234746f745eeaba2ffec,,False,6,2020-07-08 18:50:21-04:00,6,2020-07-10 01:46:20,0,4,4,0,0,539,36,46,10,False,False,Wednesday,July,3,2020,18,Afternoon,False,45,9
a21329eab2dbcdb51f2ddddd1a36620177444a94,change magic command argument completion icon,False,Modifying user interface elements typically doesn't indicate fixing bugs.,dotnetinteractive,b6761f6bc4469ca71b6ec2d8a40010b4b6b297af,,False,6,2020-07-08 19:28:40-04:00,6,2020-07-10 01:46:20,0,2,2,0,0,434,1,2,1,False,False,Wednesday,July,3,2020,19,Evening,False,45,6
dec1fbcb87e060f7b03de476cef035babc40ce7e,enable FindKernel to find kernels based on alias other than name,False,This change improves functionality but does not directly address a bug.,dotnetinteractive,a21329eab2dbcdb51f2ddddd1a36620177444a94,,False,6,2020-07-08 23:26:46-04:00,6,2020-07-10 01:46:20,0,4,4,0,0,1301,18,24,6,False,False,Wednesday,July,3,2020,23,Evening,False,64,11
4f70acf79b549bba425c36a5758ee72f454add9b,improve connected kernel description,False,Improvement of documentation does not fix a bug,dotnetinteractive,dec1fbcb87e060f7b03de476cef035babc40ce7e,,False,6,2020-07-09 13:28:19-04:00,6,2020-07-10 01:46:20,0,4,4,0,0,640,80,85,5,False,False,Thursday,July,3,2020,13,Afternoon,False,36,4
aff27c832baa380f02a7afc49c4ce29d64a72a2a,route action directives correctly based on kernel chooser aliases,True,Directive adjustment for routing implies resolving issues with correct path selection,dotnetinteractive,4f70acf79b549bba425c36a5758ee72f454add9b,,False,6,2020-07-09 20:09:14-04:00,6,2020-07-10 01:46:20,0,16,16,0,0,2768,40,94,54,False,False,Thursday,July,3,2020,20,Evening,False,65,9
30350c3bfcf98f122b9ff0086a971d5e0216f429,reset cell execution state on kernel termination,True,The commit addresses an issue at the system level by resetting the cell state after a kernel crash.,dotnetinteractive,95449d310fe0de157a578f4e356f56bc87043965,,False,8,2020-07-09 13:45:02-04:00,14,2020-07-10 07:17:38,0,2,2,0,0,253,4,10,6,False,False,Thursday,July,3,2020,13,Afternoon,False,48,7
81e56b83202e3a25c1f055bab292cf8278bcc3ab,Update Dockerfile,False,Updating the Dockerfile may include various changes and does not necessarily imply fixing a bug,dotnetinteractive,30350c3bfcf98f122b9ff0086a971d5e0216f429,,False,10,2020-07-10 05:12:43-04:00,2,2020-07-10 09:12:43,0,1,1,0,0,76,0,1,1,False,False,Friday,July,3,2020,5,Night,False,17,2
bb7ea624440bb50e004e0b2271d1f8ee96df3f4f,can suppress command execution,True,Command suppression may be part of fixing a bug related to unwanted terminal output or commands,dotnetinteractive,81e56b83202e3a25c1f055bab292cf8278bcc3ab,,False,10,2020-07-10 09:09:50-04:00,14,2020-07-10 16:58:59,0,7,7,0,0,1730,62,79,17,False,False,Friday,July,3,2020,9,Morning,False,30,4
e49386335614ca78874e3bd6ee2126685001012c,remove unused field,True,Removing an unused field could be part of cleaning up the code and possibly related to fixing a bug associated with that field.,dotnetinteractive,8438829658e70de5ff20a172748cc10f8654d1da,,False,10,2020-07-10 12:24:42-04:00,14,2020-07-10 16:58:59,0,1,1,0,0,51,-2,0,2,False,False,Friday,July,3,2020,12,Morning,False,19,3
6c7ebae43810af7db7cd4b643b0aec60a843357a,Update Dockerfile,False,"Updating the Dockerfile is likely for maintaining or improving the build process, which does not directly fix a bug.",dotnetinteractive,e49386335614ca78874e3bd6ee2126685001012c,,False,10,2020-07-10 13:58:18-04:00,2,2020-07-10 17:58:18,0,1,1,0,0,76,0,1,1,False,False,Friday,July,3,2020,13,Afternoon,False,17,2
52f7f32fe976e8bed4bb7d9b07cca8fd801f9ee0,Clarify installation instructions,False,Improving documentation does not fix a code problem,dotnetinteractive,eb038ecb4877981ad1b17a7f6830868c0041aa11,,False,31,2020-07-10 14:53:12-04:00,14,2020-07-11 15:18:52,0,1,1,0,0,55,0,3,3,False,False,Friday,July,3,2020,14,Afternoon,False,33,3
2f265be76f539ef535c917a0888d0b01f1844ed6,Update Dockerfile,False,Updating a Dockerfile is typically related to changes in the build process rather than fixing an existing bug.,dotnetinteractive,52f7f32fe976e8bed4bb7d9b07cca8fd801f9ee0,,False,10,2020-07-11 11:20:55-04:00,2,2020-07-11 15:20:55,0,1,1,0,0,76,0,1,1,False,False,Saturday,July,3,2020,11,Morning,True,17,2
93e54340503fa327a01f313c25784f5f0a66bc38,always run restore when building with arcade,True,Indicates a fix for build issues,dotnetinteractive,2f265be76f539ef535c917a0888d0b01f1844ed6,,False,8,2020-07-13 14:39:32-04:00,6,2020-07-13 19:01:43,0,2,2,0,0,18,0,2,2,False,False,Monday,July,3,2020,14,Afternoon,False,44,7
70bc33bdb675fafa945077963ba7963c09d0ba32,ensure stdio server sets the working directory (#647),True,The commit addresses issue #647 which implies a specific problem being resolved,dotnetinteractive,93e54340503fa327a01f313c25784f5f0a66bc38,,False,8,2020-07-15 16:51:05-04:00,2,2020-07-15 20:51:05,1,6,6,0,0,1446,28,48,20,False,False,Wednesday,July,3,2020,16,Afternoon,False,53,8
f81ef6012d0bd9643f6ab47e06ccf21d542a956b,Update dependencies from https://github.com/dotnet/arcade build 20200715.6 (#650),False,"Updating dependencies is typically for compatibility or security, not a direct bugfix.",dotnetinteractive,70bc33bdb675fafa945077963ba7963c09d0ba32,,False,16,2020-07-17 14:52:15-04:00,2,2020-07-17 18:52:15,1,3,3,0,0,404,12,15,3,False,False,Friday,July,3,2020,14,Afternoon,False,81,7
27032ce910ece62c2bb8318c0ddbd4762a48df9d,Update fsharp,False,Updating language versions is typically not related to fixing bugs within existing code as it pertains more to improving compatibility and usability.,dotnetinteractive,f81ef6012d0bd9643f6ab47e06ccf21d542a956b,,False,15,2020-07-21 23:43:30-04:00,6,2020-07-22 15:10:21,0,1,1,0,0,24,0,3,3,False,False,Tuesday,July,3,2020,23,Evening,False,13,2
363c39da40dd168062659edf9ece9446c06d4648,add links to source on github,False,"Sharing repository links is an organizational improvement, not fixing bugs",dotnetinteractive,27032ce910ece62c2bb8318c0ddbd4762a48df9d,,False,32,2020-07-14 11:40:55-04:00,6,2020-07-22 15:11:07,0,29,29,0,0,8918,92,93,1,False,False,Tuesday,July,3,2020,11,Morning,False,29,6
56f2f85c5153f3fa7fc25df51dc62ffbff16f080,Add profile support doc,False,Documenting features or user guides does not address bugs directly; it's for better understanding and usage.,dotnetinteractive,363c39da40dd168062659edf9ece9446c06d4648,,False,21,2020-07-17 19:17:44-04:00,6,2020-07-22 15:12:22,0,1,0,1,0,131,131,131,0,True,False,Friday,July,3,2020,19,Evening,False,23,4
cd2330038f17d73310b0c55d8b1f1f49a4657184,address dongbo's feedback,False,The commit title does not suggest fixing any known issue,dotnetinteractive,56f2f85c5153f3fa7fc25df51dc62ffbff16f080,,False,21,2020-07-17 19:40:31-04:00,6,2020-07-22 15:12:22,0,1,1,0,0,133,2,4,2,False,False,Friday,July,3,2020,19,Evening,False,25,3
b3a999b23c91d5a05614ad0d7e650bc3fd19a802,update toc and .net tool language,True,Updating the Table of Contents (TOC) may indicate a correction in documentation related to known issues. Changing tools or their languages could be part of fixing build problems if previously there were language-specific bugs.,dotnetinteractive,cd2330038f17d73310b0c55d8b1f1f49a4657184,,False,21,2020-07-20 17:10:26-04:00,6,2020-07-22 15:12:22,0,2,2,0,0,239,0,4,4,False,False,Monday,July,3,2020,17,Afternoon,False,33,6
97bdca31e4abae6550016c32ad228a63a7396234,wip,False,"WIP stands for 'Work in Progress', which indicates an ongoing task rather than a completed fix.",dotnetinteractive,b3a999b23c91d5a05614ad0d7e650bc3fd19a802,,False,6,2020-07-21 17:08:58-04:00,6,2020-07-22 15:36:33,0,1,1,0,0,20,9,13,4,False,False,Tuesday,July,3,2020,17,Afternoon,False,3,1
d092024867a37c5e04392930dffb9d069625675c,VisitSubkernelsAndSelf,False,"The title suggests an exploratory action or a feature enhancement, rather than fixing a bug.",dotnetinteractive,97bdca31e4abae6550016c32ad228a63a7396234,,False,6,2020-07-22 10:53:05-04:00,6,2020-07-22 15:36:33,0,2,2,0,0,544,75,75,0,False,False,Wednesday,July,3,2020,10,Morning,False,22,1
4da7a7ab2f069860330fcd214941fa62c537eaa7,rename api,False,Renaming usually indicates refactoring or alignment changes rather than fixing bugs,dotnetinteractive,d092024867a37c5e04392930dffb9d069625675c,,False,10,2020-07-22 17:19:05-04:00,14,2020-07-22 22:46:10,0,6,6,0,0,1524,3,26,23,False,False,Wednesday,July,3,2020,17,Afternoon,False,10,2
eae6a2b3c3f3ff03975d5473bbd5cee75ef97e18,add script,False,Adding scripts is typically related to functionality enhancement rather than fixing bugs,dotnetinteractive,4da7a7ab2f069860330fcd214941fa62c537eaa7,,False,10,2020-07-23 08:58:40-04:00,14,2020-07-23 18:00:24,0,1,0,1,0,93,93,93,0,True,False,Thursday,July,3,2020,8,Morning,False,10,2
203953f32630e2bcac69d39a1a88e48e70da988e,build ExtensionLab against published interactive packages,False,Building extensions does not inherently imply fixing bugs but potentially supports feature enhancement or reliability.,dotnetinteractive,e7fcf09a99a38547321896fd24e2a4d2b162606d,,False,6,2020-07-23 14:50:26-04:00,6,2020-07-24 01:49:54,0,3,3,0,0,88,18,25,7,False,False,Thursday,July,3,2020,14,Afternoon,False,57,6
1fa11fe5b62bed63294915d0acfcab0b9203ce5b,fix warning,True,The term 'fix' typically indicates addressing an issue or error,dotnetinteractive,b134d97cf35cd8874958e1f504cae37cdab43bff,,False,6,2020-07-23 16:39:54-04:00,6,2020-07-24 01:49:54,0,1,1,0,0,28,1,1,0,False,False,Thursday,July,3,2020,16,Afternoon,False,11,2
fb89048f73d2cb66505b090c8f55bb8b97b863b3,Update README.md,False,Updating documentation does not fix code bugs,dotnetinteractive,1fa11fe5b62bed63294915d0acfcab0b9203ce5b,,False,10,2020-07-24 12:00:31-04:00,2,2020-07-24 16:00:31,0,1,1,0,0,61,1,1,0,False,False,Friday,July,3,2020,12,Morning,False,16,2
d267f0e5b07703c9b67b91d9813038741b392872,re-enable file logging test,True,The commit is related to testing an existing issue which implies a bug fix,dotnetinteractive,fb89048f73d2cb66505b090c8f55bb8b97b863b3,,False,8,2020-07-24 12:55:36-04:00,14,2020-07-25 18:55:42,0,1,1,0,0,90,0,3,3,False,False,Friday,July,3,2020,12,Morning,False,27,4
60ec71141cd7dc459444a3f220c7a7286a224b14,Value kernel improvements (#665),True,The mention of 'improvements' in context with a specific issue identifier suggests it is related to fixing a known bug.,dotnetinteractive,d267f0e5b07703c9b67b91d9813038741b392872,,False,6,2020-07-26 17:24:03-04:00,2,2020-07-26 21:24:03,1,6,6,0,0,1072,213,251,38,False,False,Sunday,July,3,2020,17,Afternoon,True,32,4
c4fa8d5a31ca2c9c8f9a6b0923eee9cd41bfb597,"add Formatter.Register<T>, fix on-demand registration for abstract classes",True,"The commit mentions 'fix', suggesting a bug related to the registration process was addressed.",dotnetinteractive,5265970eb9c8a87fabf46a49f0c85e3d61b20476,,False,6,2020-07-29 11:25:56-04:00,14,2020-07-29 20:12:37,0,3,3,0,0,1097,102,172,70,False,False,Wednesday,July,3,2020,11,Morning,False,74,8
23be2a3ead96fb61a9b37519a0c478302be01a7a,fix warnings,True,Addressing issues that generate compiler or runtime warnings could imply fixing bugs related to those warnings.,dotnetinteractive,c4fa8d5a31ca2c9c8f9a6b0923eee9cd41bfb597,,False,6,2020-07-29 14:47:12-04:00,14,2020-07-29 20:12:37,0,1,1,0,0,442,-4,0,4,False,False,Wednesday,July,3,2020,14,Afternoon,False,12,2
ee60959cc4e512bedd706c2eaba374cfa69825e1,Add Gitter badge,False,Introducing a Gitter badge is typically related to enhancing user interaction and communication rather than fixing an existing bug.,dotnetinteractive,0929ca3fd0d90ce3aeca414952cb9e88021f4fb0,,False,34,2020-08-01 13:22:17-04:00,14,2020-08-01 17:23:11,0,1,1,0,0,61,0,1,1,False,False,Saturday,August,3,2020,13,Afternoon,True,16,3
10e0d452544d02ec9c2d5d6e7e744d8c9008b924,Update README.md,False,An update of documentation does not equate to fixing code issues,dotnetinteractive,ee60959cc4e512bedd706c2eaba374cfa69825e1,,False,10,2020-08-01 13:24:47-04:00,2,2020-08-01 17:24:47,0,1,1,0,0,61,0,2,2,False,False,Saturday,August,3,2020,13,Afternoon,True,16,2
14dcb31ddfd987f21d44f40797fb72c8baed1d39,Fix out of date comment in the samples (#678),True,Modifying an existing code for clarity or accuracy likely fixes a known issue.,dotnetinteractive,10e0d452544d02ec9c2d5d6e7e744d8c9008b924,,False,35,2020-08-03 00:35:29-04:00,2,2020-08-03 04:35:29,1,1,1,0,0,255,0,1,1,False,False,Monday,August,3,2020,0,,False,45,9
2211408b8360f8bbe0f7bc01cfc4517c6b60de20,Fix link to the developer guide (#679),True,"The commit title directly references fixing an issue tagged by a number, indicating it's related to bugfixing.",dotnetinteractive,14dcb31ddfd987f21d44f40797fb72c8baed1d39,,False,35,2020-08-03 00:36:21-04:00,2,2020-08-03 04:36:21,1,1,1,0,0,11,0,1,1,False,False,Monday,August,3,2020,0,,False,38,7
6b6126a9d8aee67ed06a98bd2c1e735bcfcd19b7,Update kernels-overview.md,False,Updating documentation does not directly relate to fixing bugs in the codebase,dotnetinteractive,2211408b8360f8bbe0f7bc01cfc4517c6b60de20,,False,6,2020-08-03 22:53:03-04:00,2,2020-08-04 02:53:03,0,1,1,0,0,59,1,2,1,False,False,Monday,August,3,2020,22,Evening,False,26,2
092b4138907db41a6158dac5140580721f77cf05,update docker file,False,Updating Dockerfile could be related to feature enhancements or security improvements rather than direct bug fixing.,dotnetinteractive,6b6126a9d8aee67ed06a98bd2c1e735bcfcd19b7,,False,10,2020-08-04 12:01:24-04:00,14,2020-08-04 18:12:21,0,2,2,0,0,89,0,3,3,False,False,Tuesday,August,3,2020,12,Morning,False,18,3
d312cc69b276819917aa1353e7069652b9913776,change apiUri resolution to async,True,Updating an asynchronous operation suggests addressing a potential synchronization or flow issue.,dotnetinteractive,092b4138907db41a6158dac5140580721f77cf05,,False,10,2020-08-04 12:01:55-04:00,14,2020-08-04 18:12:21,0,5,5,0,0,1058,43,73,30,False,False,Tuesday,August,3,2020,12,Morning,False,33,5
6ac408613bb46483a411b7c85f58d0717674763d,Update src/dotnet-interactive.Tests/FormatterConfigurationTests.cs,True,The commit message suggests changes related to test files which could be for bug fixes,dotnetinteractive,d312cc69b276819917aa1353e7069652b9913776,,False,14,2020-08-04 12:17:05-04:00,14,2020-08-04 18:12:21,0,1,1,0,0,150,0,2,2,False,False,Tuesday,August,3,2020,12,Morning,False,66,2
36f4e72cb9c2dafd05adae7361ecea4201c05822,pr feedback,False,"Pr stands for 'pull request', which is related to code review or contribution but does not specify the nature of changes as bug fix.",dotnetinteractive,6ac408613bb46483a411b7c85f58d0717674763d,,False,10,2020-08-04 12:18:35-04:00,14,2020-08-04 18:12:21,0,1,1,0,0,547,0,3,3,False,False,Tuesday,August,3,2020,12,Morning,False,11,2
cdae7468ac618819b9397ef1876afb9d84ca9e74,test failing on linux,True,The commit message is directly associated with a testing failure,dotnetinteractive,36f4e72cb9c2dafd05adae7361ecea4201c05822,,False,10,2020-08-04 13:35:51-04:00,14,2020-08-04 18:12:21,0,1,1,0,0,150,0,1,1,False,False,Tuesday,August,3,2020,13,Afternoon,False,21,4
