Sha,ParentSha,Parent2Sha,IsMerge,AuthorId,AuthorDateUtc,CommitterId,CommitterDateUtc,Message,Work Items,Total Files,Modified Files,Added Files,Deleted Files,Total Lines,Net Lines,Added Lines,Deleted Lines,Source
eb66d731d433767a1b65eec854a437b65c14321e,f97642412a0dfb1ebba0c4f159bb22422dd70888,,False,99,2024-02-20 18:34:11,7,2024-02-20 18:34:11,Avoid LruCache in Tiktoken when cacheSize specified is 0 (#7016),1,1,1,0,0,550,7,17,10,mlnet
3282f44853dc35b864c9a96fd2aab08fcb702008,eb66d731d433767a1b65eec854a437b65c14321e,,False,99,2024-02-20 19:02:04,7,2024-02-20 19:02:04,Tweak Tiktoken's BytePairEncode for improved perf (#7017),1,1,1,0,0,103,20,37,17,mlnet
2c9f775d069fa453fff3852514d4bfcfa77d5c75,3282f44853dc35b864c9a96fd2aab08fcb702008,,False,99,2024-02-20 20:08:18,7,2024-02-20 20:08:18,Tweak CreateByModelNameAsync (#7015),1,4,4,0,0,1142,49,85,36,mlnet
a1b7e1d2492410efd3c370718a5799369ee029bb,2c9f775d069fa453fff3852514d4bfcfa77d5c75,,False,208,2024-02-21 08:36:18,7,2024-02-21 08:36:18,match AutoMl names with Ml.net names (#7007),1,6,6,0,0,976,0,6,6,mlnet
4d4f7dc1ec503ee1cd7230e3a2a6dd38587e6512,a1b7e1d2492410efd3c370718a5799369ee029bb,,False,117,2024-02-21 18:58:38,7,2024-02-21 18:58:38,Update OnnxRuntime to 1.16.3 (#6975),1,3,3,0,0,676,5,7,2,mlnet
0d2fd603a20bb72a280feec7afb35fcf23ceaa7a,4d4f7dc1ec503ee1cd7230e3a2a6dd38587e6512,,False,117,2024-02-21 20:14:45,7,2024-02-21 20:14:45,Temp fix for the race condition during the tests. (#7021),1,2,2,0,0,469,6,6,0,mlnet
a13937153d709ca4cc2f703143c9ea97c8bad4ee,0d2fd603a20bb72a280feec7afb35fcf23ceaa7a,,False,117,2024-02-22 21:49:28,7,2024-02-22 21:49:28,fix formatting that fails in VS (#7023),1,1,1,0,0,495,0,2,2,mlnet
4b89d987606f4faf8e8b990dcf017f59f9047089,a13937153d709ca4cc2f703143c9ea97c8bad4ee,,False,99,2024-02-23 00:41:24,7,2024-02-23 00:41:24,Optimize regexes used in tiktoken (#7020),1,3,3,0,0,580,-8,8,16,mlnet
d0aa2c2461a18ba311bb7c04e7d48f61f4b40112,4b89d987606f4faf8e8b990dcf017f59f9047089,,False,195,2024-02-26 18:57:18,7,2024-02-26 18:57:18,Address the feedback on the tokenizer's library (#7024),1,31,26,0,5,5973,-5195,838,6033,mlnet
3855dcafaa38947b8031c7ad3ecc2a4d98e5d774,d0aa2c2461a18ba311bb7c04e7d48f61f4b40112,,False,117,2024-02-27 22:13:02,7,2024-02-27 22:13:02,make MlImage tests not block file for read (#7029),1,1,1,0,0,1404,0,3,3,mlnet
f22b60aa9a7b636a6a1f2a37ce20cd87bdd8e250,3855dcafaa38947b8031c7ad3ecc2a4d98e5d774,,False,167,2024-02-28 00:05:43,7,2024-02-28 00:05:43,Packaging cleanup (#6939),1,76,70,3,3,4524,-352,334,686,mlnet
c6f53979633c3e5f82171291b23188bdb62ea79f,f22b60aa9a7b636a6a1f2a37ce20cd87bdd8e250,,False,167,2024-02-28 20:55:27,7,2024-02-28 20:55:27,Remove SourceLink SDK references (#7037),1,4,3,0,1,155,-45,1,46,mlnet
99c620ad964453693635644c4522536042641691,c6f53979633c3e5f82171291b23188bdb62ea79f,,False,195,2024-03-01 02:01:13,7,2024-03-01 02:01:13,Add Span support in tokenizer's Model abstraction (#7035),1,12,11,1,0,3338,116,427,311,mlnet
164fde09d3739004fc2b027bd1940e1b0afa9ec3,99c620ad964453693635644c4522536042641691,,False,188,2024-03-04 20:53:56,7,2024-03-04 20:53:56,[main] Update dependencies from dotnet/arcade (#6995),1,33,12,21,0,4206,1660,1753,93,mlnet
8d31a8e4b6d49488975f9987893d6636d15107d3,164fde09d3739004fc2b027bd1940e1b0afa9ec3,,False,221,2024-03-06 20:50:41,7,2024-03-06 20:50:41,Change official build to use 1ES templates (#7048),1,8,8,0,0,573,45,347,302,mlnet
bad82989a06526b1518e27fc7e9abee0f60b59d7,8d31a8e4b6d49488975f9987893d6636d15107d3,,False,195,2024-03-07 03:04:15,7,2024-03-07 03:04:15,Adding needed Tokenizer's APIs (#7047),1,11,9,1,1,3535,178,541,363,mlnet
f6ddd9b7dbb4bf500ded577195ddd1320c0e8761,bad82989a06526b1518e27fc7e9abee0f60b59d7,,False,221,2024-03-08 01:21:22,7,2024-03-08 01:21:22,Updated for https://dev.azure.com/dnceng/7ea9116e-9fac-403d-b258-b31fcf1bb293/_build?definitionId=1110 by using baselines generated in https://dev.azure.com/dnceng/7ea9116e-9fac-403d-b258-b31fcf1bb293/_build/results?buildId=2396001 (#7051),1,2,0,2,0,114,114,114,0,mlnet
59973fc2572532ecbcac35ac59fb8d1164cc4f8f,f6ddd9b7dbb4bf500ded577195ddd1320c0e8761,,False,117,2024-03-12 16:52:01,7,2024-03-12 16:52:01,testing arm python brew overwite (#7058),1,3,3,0,0,763,0,4,4,mlnet
86c11e11454a2cd7d650c9c86d51ea093d123f6f,59973fc2572532ecbcac35ac59fb8d1164cc4f8f,,False,167,2024-03-12 21:42:21,7,2024-03-12 21:42:21,Update package versions in use by ML.NET tests (#7055),1,7,7,0,0,360,5,9,4,mlnet
9b141386f26b22884c7f7922215f1dc29893876f,86c11e11454a2cd7d650c9c86d51ea093d123f6f,,False,188,2024-03-13 05:36:01,7,2024-03-13 05:36:01,Update dependencies from https://github.com/dotnet/arcade build 20240309.1 (#7052),1,12,12,0,0,2533,10,46,36,mlnet
d6d78fd68bc4c8144c15cc4d6653ba90d6bd049f,9b141386f26b22884c7f7922215f1dc29893876f,,False,117,2024-03-13 05:37:32,7,2024-03-13 05:37:32,M1 helix testing (#7033),1,40,37,3,0,13003,831,8920,8089,mlnet
acced974bea6ed484503a595d87a3e7016c8a558,d6d78fd68bc4c8144c15cc4d6653ba90d6bd049f,,False,167,2024-03-13 19:05:34,7,2024-03-13 19:05:34,Add release notes for 4.0-preview1 (#7064),1,2,1,1,0,71,33,55,22,mlnet
50258301def28f0c80f65c83c3f224ef82063cf2,acced974bea6ed484503a595d87a3e7016c8a558,,False,167,2024-03-15 20:32:23,7,2024-03-15 20:32:23,Update readmes for Tokenizers and Microsoft.ML (#7070),1,7,4,2,1,455,131,136,5,mlnet
4a3a49822ecfc7a89addc232cad2a51508851d0f,50258301def28f0c80f65c83c3f224ef82063cf2,,False,188,2024-03-15 22:59:53,7,2024-03-15 22:59:53,Update dependencies from https://github.com/dotnet/arcade build (#7075),1,6,6,0,0,714,6,37,31,mlnet
8b483f4b9acba149c0406273b7935972b133ec34,4a3a49822ecfc7a89addc232cad2a51508851d0f,,False,167,2024-03-18 15:12:03,7,2024-03-18 15:12:03,Reenable log publishing (#7076),1,1,1,0,0,321,-1,5,6,mlnet
c69c4a081920d881b6d11cf6e28355e0113c96a3,8b483f4b9acba149c0406273b7935972b133ec34,,False,117,2024-03-19 20:38:36,7,2024-03-19 20:38:36,working on memory issue during tests for TorchSharp (#7022),1,47,47,0,0,7353,769,825,56,mlnet
cea9d90294ff8b5a8ef1615ee6f121a74eefdb1e,c69c4a081920d881b6d11cf6e28355e0113c96a3,,False,195,2024-03-20 00:05:04,7,2024-03-20 00:05:04,Add Tiktoken Synchronous Creation Using Model Name (#7080),1,8,8,0,0,1684,84,114,30,mlnet
70e191b3fae444f6625fdc001071de1e2bd1080b,cea9d90294ff8b5a8ef1615ee6f121a74eefdb1e,,False,195,2024-03-20 16:44:27,7,2024-03-20 16:44:27,Introducing Llama Tokenizer (#7078),1,15,8,7,0,8491,6546,6746,200,mlnet
e395c5d537bbf2828f401a14559a8b46e3e1df85,70e191b3fae444f6625fdc001071de1e2bd1080b,,False,195,2024-03-21 16:36:36,7,2024-03-21 16:36:36,Update PACKAGE.md,0,1,1,0,0,61,0,2,2,mlnet
d507a1e699295ed317a8b5b92cd7d0da7f82976c,e395c5d537bbf2828f401a14559a8b46e3e1df85,,False,222,2024-03-21 16:44:00,7,2024-03-21 16:44:00,Update VMs (#7087),1,1,1,0,0,207,0,8,8,mlnet
18da9fe592f9d0bb0ce14fb6ab4bbe33a9d13a83,d507a1e699295ed317a8b5b92cd7d0da7f82976c,,False,212,2024-03-21 16:47:45,7,2024-03-21 16:47:45,Fix Logical binary operations not supported exception (#7093),1,2,2,0,0,1870,41,41,0,mlnet
cf23caf46197305ed8f4f1909bd0fdd0a10a9406,18da9fe592f9d0bb0ce14fb6ab4bbe33a9d13a83,,False,177,2024-03-21 17:10:48,7,2024-03-21 17:10:48,Adding migration guide for deepdev (#7073),1,1,0,1,0,19,19,19,0,mlnet
19fb80580118e850493168a6c9928a0135d793e4,cf23caf46197305ed8f4f1909bd0fdd0a10a9406,,False,167,2024-03-22 16:02:44,7,2024-03-22 16:02:44,Don't trigger PR validation builds for docs only changes (#7096),1,2,2,0,0,267,18,18,0,mlnet
b8f20bf20ddef458d17114d9d60cf266b49f598f,19fb80580118e850493168a6c9928a0135d793e4,,False,195,2024-03-22 22:59:33,7,2024-03-22 22:59:33,Update PACKAGE.md to include Llama info (#7104),1,1,1,0,0,87,26,26,0,mlnet
214e12aefc1fc2fdf3f2238bd7a292592a74c57a,b8f20bf20ddef458d17114d9d60cf266b49f598f,,False,223,2024-03-25 19:26:57,7,2024-03-25 19:26:57,Add CodeQL exclusions file (#7105),1,1,0,1,0,4,4,4,0,mlnet
c980eaf964132d3b80e26bc2a323b46d34bafd0f,214e12aefc1fc2fdf3f2238bd7a292592a74c57a,,False,195,2024-03-27 18:24:30,7,2024-03-27 18:24:30,Tokenizer's APIs Polishing (#7108),1,18,18,0,0,6014,715,1079,364,mlnet
4d5317e8090e158dc7c3bc6c435926ccf1cbd8e2,c980eaf964132d3b80e26bc2a323b46d34bafd0f,,False,195,2024-03-27 22:19:11,7,2024-03-27 22:19:11,Embed Tiktoken data files (#7098),1,12,7,5,0,253133,251221,251403,182,mlnet
01e6dd260e2a0cc76fa0a56c2d70add0b16f118a,4d5317e8090e158dc7c3bc6c435926ccf1cbd8e2,,False,195,2024-03-29 01:12:58,7,2024-03-29 01:12:58,Update the tokenizer migration guide (#7109),1,1,1,0,0,20,1,5,4,mlnet
c96aac79e47ca7c0c424733e5cfde20606dcbac1,01e6dd260e2a0cc76fa0a56c2d70add0b16f118a,,False,195,2024-03-29 21:52:53,7,2024-03-29 21:52:53,Add Tiktoken's missing model names (#7111),1,2,2,0,0,1247,8,10,2,mlnet
c99f7e3abb03cf3160e09025c86c30f5cae5be75,c96aac79e47ca7c0c424733e5cfde20606dcbac1,,False,195,2024-04-03 18:09:24,7,2024-04-03 18:09:24,Add more required Tokenizer APIs (#7114),1,4,4,0,0,1870,143,149,6,mlnet
99d5c1d07b12659351986fbdebfaf05cb76cd102,c99f7e3abb03cf3160e09025c86c30f5cae5be75,,False,212,2024-04-03 19:41:57,7,2024-04-03 19:41:57,Implement ToString() method for DataFrameColumn class (#7103),1,8,8,0,0,5107,51,70,19,mlnet
79b5475268055a1597481d38ab6a89ebd2aad0a3,99d5c1d07b12659351986fbdebfaf05cb76cd102,,False,212,2024-04-03 19:50:44,7,2024-04-03 19:50:44,Fix DataFrame NullCount property of StringDataFrameColumn (#7090),1,2,2,0,0,1198,15,23,8,mlnet
0fd58cbfb613113e920977b6891c05fd949486d8,79b5475268055a1597481d38ab6a89ebd2aad0a3,,False,195,2024-04-03 23:59:33,7,2024-04-03 23:59:33,More tokenizer's APIs cleanup (#7110),1,10,8,0,2,4174,151,291,140,mlnet
07eb68171f1b6e32e8903e4d9db7fb2d5b9b9bac,0fd58cbfb613113e920977b6891c05fd949486d8,,False,212,2024-04-05 19:32:03,7,2024-04-05 19:32:03,Fix inconsistency in DataFrameColumns Clone API implementation (#7100),1,5,5,0,0,3686,17,145,128,mlnet
37c57e35c62a2d34d5f3fc353858a405c1b09351,07eb68171f1b6e32e8903e4d9db7fb2d5b9b9bac,,False,188,2024-04-17 15:15:06,7,2024-04-17 15:15:06,[main] Update dependencies from dotnet/arcade (#7079),1,12,12,0,0,1889,22,77,55,mlnet
59d075239c8d642eab1c5a059e94c149f11e737b,37c57e35c62a2d34d5f3fc353858a405c1b09351,,False,221,2024-04-18 00:09:42,7,2024-04-18 00:09:42,Don't use deprecated -pt images (#7131),1,1,1,0,0,321,0,2,2,mlnet
fac1e1018b732ec5a53726617d7727ddd051a11d,59d075239c8d642eab1c5a059e94c149f11e737b,,False,224,2024-04-18 00:29:47,7,2024-04-18 00:29:47,Update locker.yml (#7133),1,1,1,0,0,37,1,2,1,mlnet
72cfdf611a510ba0570170a708ddcc1a1928f329,fac1e1018b732ec5a53726617d7727ddd051a11d,,False,195,2024-04-19 16:21:27,7,2024-04-19 16:21:27,Tokenizer's APIs Update (#7128),1,31,28,0,3,10382,1689,2803,1114,mlnet
e9097ce6d60e121b8ba15526a4517ebcbf9a5571,72cfdf611a510ba0570170a708ddcc1a1928f329,,False,195,2024-05-02 18:58:56,7,2024-05-02 18:58:56,Introducing CodeGen Tokenizer (#7139),1,18,15,3,0,8301,3229,3541,312,mlnet
ff2f9e986e11d4c23b1ebf5d7c2dfa4958e4ac4b,e9097ce6d60e121b8ba15526a4517ebcbf9a5571,,False,221,2024-05-10 15:14:43,7,2024-05-10 15:14:43,Try enabling TSA scan during build (#7149),1,2,1,1,0,325,4,19,15,mlnet
4bf22dc5ecd078cf26521e1b4040724cfb3e52b1,ff2f9e986e11d4c23b1ebf5d7c2dfa4958e4ac4b,,False,188,2024-05-10 20:39:26,7,2024-05-10 20:39:26,[main] Update dependencies from dotnet/arcade (#7138),1,92,55,27,10,9021,-1439,2422,3861,mlnet
cdfe33a6699d0b32bf39c1ec09ddc54210609888,4bf22dc5ecd078cf26521e1b4040724cfb3e52b1,,False,167,2024-05-13 16:53:31,7,2024-05-13 16:53:31,Fix iterator type so that it matches boundary condition type (#7150),1,2,2,0,0,1158,0,9,9,mlnet
86e7bff9c7defb970a7fb77d8016ddd3b7865d7f,cdfe33a6699d0b32bf39c1ec09ddc54210609888,,False,188,2024-05-13 16:54:01,7,2024-05-13 16:54:01,Update dependencies from https://github.com/dotnet/arcade build 20240510.2 (#7151),1,7,7,0,0,1429,100,177,77,mlnet
4d1a8c0ae23277812d103fa00c68d0ca05fdbe4c,86e7bff9c7defb970a7fb77d8016ddd3b7865d7f,,False,167,2024-05-17 14:22:17,7,2024-05-17 14:22:17,Remove Codeql.SourceRoot (#7155),1,1,1,0,0,312,-3,0,3,mlnet
feadc4362f648dc9e2f919b3dee447b91a670f3d,4d1a8c0ae23277812d103fa00c68d0ca05fdbe4c,,False,195,2024-05-21 15:32:08,7,2024-05-21 15:32:08,Support Gpt-4o tokenizer model (#7157),1,7,5,2,0,208262,205677,205694,17,mlnet
73cbc0e53f5ce9e71fdeb3f921ac8368414c0c67,feadc4362f648dc9e2f919b3dee447b91a670f3d,,False,225,2024-05-29 17:18:08,7,2024-05-29 17:18:08,"The most significant changes include the removal of the null check for `args` in the `Main` method, the addition of a `try-catch` block to handle exceptions during the execution of the `sample` method, and the modification of the final console output line to use string interpolation for better readability. (#7147)",1,1,1,0,0,41,9,13,4,mlnet
a84579c7051aa247d5eea7fb812df635d38c74de,73cbc0e53f5ce9e71fdeb3f921ac8368414c0c67,,False,61,2024-05-29 17:50:13,7,2024-05-29 17:50:13,fix #7135 (#7136),2,2,2,0,0,1849,11,12,1,mlnet
4bc753a404c0078b0181e5bd7b236f343c84f7b7,a84579c7051aa247d5eea7fb812df635d38c74de,,False,188,2024-05-29 19:35:26,7,2024-05-29 19:35:26,Update dependencies from https://github.com/dotnet/arcade build 20240522.5 (#7161),1,9,8,1,0,1466,74,127,53,mlnet
53914f0a9cba77256188630e6870f98494a94e85,,,False,1,2024-04-19 02:07:44,1,2024-04-19 02:07:44,Added project,0,18,0,18,0,659,659,659,0,wherewolf
a7918ed4426845719f580c4a0c222efa898e69a7,53914f0a9cba77256188630e6870f98494a94e85,,False,1,2024-04-19 02:12:08,1,2024-04-19 02:12:08,Fixed path to Wherewolf,0,5,4,1,0,78,6,6,0,wherewolf
b6c5e208d066d227269c70517b096b99ce9634c3,a7918ed4426845719f580c4a0c222efa898e69a7,,False,1,2024-04-19 02:25:47,1,2024-04-19 02:25:47,Structuring early application.,0,8,3,5,0,196,113,119,6,wherewolf
ba4f3acb4bc1111109f5f8cd1a0813c794a22fd7,b6c5e208d066d227269c70517b096b99ce9634c3,,False,1,2024-04-19 03:24:09,1,2024-04-19 03:24:09,Early game creation and summarization,0,12,6,6,0,560,472,474,2,wherewolf
b5cdfe154be7342f2785d0450efd047e2c1b6295,ba4f3acb4bc1111109f5f8cd1a0813c794a22fd7,,False,1,2024-04-19 03:29:43,1,2024-04-19 03:29:43,Good early game display,0,1,1,0,0,132,-26,6,32,wherewolf
3ea7f19a21b935b69c2a1d15500c0e3984872a0e,b5cdfe154be7342f2785d0450efd047e2c1b6295,,False,1,2024-04-20 04:10:55,1,2024-04-20 04:10:55,Beginnings of knowledge representation and events,0,13,5,8,0,695,334,363,29,wherewolf
1cad1831c63e76c297000e4c872455228394b928,3ea7f19a21b935b69c2a1d15500c0e3984872a0e,,False,1,2024-04-20 21:26:58,1,2024-04-20 21:26:58,Beginnings of night phase,0,19,12,7,0,852,181,218,37,wherewolf
61e2be08cec6161ea91f5f2dbce6b2df77fb1087,1cad1831c63e76c297000e4c872455228394b928,,False,1,2024-04-20 21:40:55,1,2024-04-20 21:40:55,Saw other wolves event,0,9,8,1,0,351,60,66,6,wherewolf
0eabd3328f252d888da0fd5ce7d37cf2d8b8b3e7,61e2be08cec6161ea91f5f2dbce6b2df77fb1087,,False,1,2024-04-21 01:59:12,1,2024-04-21 01:59:12,Reorganizing for game setup and early probability,0,16,14,2,0,866,49,183,134,wherewolf
599ad20362a79706f59ea4e094a4ea0d22ac3d37,0eabd3328f252d888da0fd5ce7d37cf2d8b8b3e7,,False,1,2024-04-21 02:35:55,1,2024-04-21 02:35:55,Early permutation work,0,6,4,2,0,320,71,75,4,wherewolf
0ed9aae56436a3cacd445638602e2f02f01d8384,599ad20362a79706f59ea4e094a4ea0d22ac3d37,,False,1,2024-04-21 02:58:22,1,2024-04-21 02:58:22,Working probability engine,0,7,7,0,0,338,61,69,8,wherewolf
764d688785b7da5cfdc8c49bf2fe43307a6d5279,0ed9aae56436a3cacd445638602e2f02f01d8384,,False,1,2024-04-21 03:07:55,1,2024-04-21 03:07:55,Support-based calculation of start cards,0,3,2,0,1,88,14,32,18,wherewolf
767f10472cb3776b6e09aefd24b991dfc69fcc3e,764d688785b7da5cfdc8c49bf2fe43307a6d5279,,False,1,2024-04-21 03:30:27,1,2024-04-21 03:30:27,Brute force probability seems to be working,0,2,2,0,0,202,77,77,0,wherewolf
2e35f8f54b32473685168be1aa72408507d598e1,767f10472cb3776b6e09aefd24b991dfc69fcc3e,,False,1,2024-04-21 18:19:26,1,2024-04-21 18:19:26,Added a mechanism to get all possible worlds,0,9,6,3,0,573,124,163,39,wherewolf
2cd5f4952df7a5214d3014bce34210e50909730a,2e35f8f54b32473685168be1aa72408507d598e1,,False,1,2024-04-21 18:42:01,1,2024-04-21 18:42:01,Lone wolf peek is now fully implemented,0,10,7,2,1,387,91,104,13,wherewolf
c55fe3c28cf5a12f5b45f26bba499bfdc1df460f,2cd5f4952df7a5214d3014bce34210e50909730a,,False,1,2024-04-21 19:09:14,1,2024-04-21 19:09:14,Added knowledge test for lone wolf,0,2,1,1,0,131,47,47,0,wherewolf
ee8e28e440594e62cb61509b3ca5400411db02e4,c55fe3c28cf5a12f5b45f26bba499bfdc1df460f,,False,1,2024-04-21 22:20:24,1,2024-04-21 22:20:24,Early implementation of Robber,0,14,10,4,0,614,161,190,29,wherewolf
fca7fd622d2aa683839b79f298bcfc41e01b5223,ee8e28e440594e62cb61509b3ca5400411db02e4,,False,1,2024-04-21 22:23:46,1,2024-04-21 22:23:46,Probability refinements for robbing event,0,1,1,0,0,37,9,11,2,wherewolf
f857690c2e933ce13741721c763a491dada0055f,fca7fd622d2aa683839b79f298bcfc41e01b5223,68002d4248a2b7b0dd29048fc2b85fb072eff98d,True,1,2024-04-26 04:20:14,1,2024-04-26 04:20:14,Merge branch 'InsomniacAndCurrentProbability',0,33,25,6,2,1961,529,837,308,wherewolf
4101c815b35483ddc5065c04f648809e3f62b202,f857690c2e933ce13741721c763a491dada0055f,,False,1,2024-04-28 00:30:37,1,2024-04-28 00:30:37,Rendering final probabilities as well as start probabilities,0,1,1,0,0,123,13,38,25,wherewolf
58e6442b8009bdfe88ed997282e7bf3e43c1b6ea,4101c815b35483ddc5065c04f648809e3f62b202,,False,1,2024-04-28 19:42:58,1,2024-04-28 19:42:58,"Mostly refactored, but robber permutations are broken",0,34,29,1,4,2020,-56,213,269,wherewolf
cf62da41c06729a09d0f7a744888a8fcbbbd7e92,58e6442b8009bdfe88ed997282e7bf3e43c1b6ea,,False,1,2024-04-29 00:16:58,1,2024-04-29 00:16:58,Replicated bug with a test,0,3,2,1,0,474,86,97,11,wherewolf
af49038bb531a22ec2add894ee6b88f9e1cb0376,,,False,1,2019-05-04 16:22:21,1,2019-05-04 16:22:21,Add .gitignore and .gitattributes.,0,2,0,2,0,403,403,403,0,emergence
ba38ec694d75787211498f672176e515ac9ae746,af49038bb531a22ec2add894ee6b88f9e1cb0376,,False,1,2019-05-04 16:22:24,1,2019-05-04 16:22:24,Add project files.,0,7,0,7,0,127,127,127,0,emergence
6e0d6d42eaf2a42b03fdf890536837700b838823,ba38ec694d75787211498f672176e515ac9ae746,,False,1,2019-05-04 18:19:07,1,2019-05-04 18:19:07,Early F# objects,0,9,3,6,0,102,49,53,4,emergence
3f261eae04330ce0ec3465e7fd656d662823de67,6e0d6d42eaf2a42b03fdf890536837700b838823,,False,1,2019-05-04 19:14:25,1,2019-05-04 19:14:25,Working on UI binding.,0,10,7,2,1,159,54,67,13,emergence
327381f9be89e0d80da1a967cc574c64ee699479,3f261eae04330ce0ec3465e7fd656d662823de67,,False,1,2019-05-04 19:26:17,1,2019-05-04 19:26:17,UI is working,0,2,2,0,0,59,9,17,8,emergence
eb10df21917ec27562ff21fae26906491b37d0e6,327381f9be89e0d80da1a967cc574c64ee699479,,False,1,2019-05-04 20:07:49,1,2019-05-04 20:07:49,F# generation,0,7,5,2,0,111,32,39,7,emergence
e80ae647c8c2a6e98b46c05f51195bb134ebf225,eb10df21917ec27562ff21fae26906491b37d0e6,,False,1,2019-05-04 23:44:50,1,2019-05-04 23:44:50,Work on map generation,0,6,6,0,0,118,6,20,14,emergence
1d168b9a05468cc350a93b4f0a99620051b066f1,e80ae647c8c2a6e98b46c05f51195bb134ebf225,,False,1,2019-05-05 01:28:11,1,2019-05-05 01:28:11,Better generation.,0,6,5,1,0,131,50,71,21,emergence
fd22078d695ae21bdb090554d9951ae7d7c43f33,1d168b9a05468cc350a93b4f0a99620051b066f1,,False,1,2019-05-05 07:03:30,1,2019-05-05 07:03:30,"Added void, coloration, icon",0,7,6,1,0,256,75,87,12,emergence
27b44266748522c5c3eb0f090c662034cf115538,fd22078d695ae21bdb090554d9951ae7d7c43f33,,False,1,2019-05-05 19:19:37,1,2019-05-05 19:19:37,Beginning room JSON loading.,0,3,2,1,0,116,63,64,1,emergence
6355000e9862cf5ecf2654020ee069430fddc985,27b44266748522c5c3eb0f090c662034cf115538,,False,1,2019-05-05 19:31:00,1,2019-05-05 19:31:00,Better mapping,0,2,2,0,0,100,7,18,11,emergence
d9429b7f8769b76fd284efe8d10c2fef22dc57f9,6355000e9862cf5ecf2654020ee069430fddc985,,False,1,2019-05-05 21:03:00,1,2019-05-05 21:03:00,Room instructions,0,9,6,3,0,289,45,103,58,emergence
541027406f620580404a8d9b228024d7f09a4470,d9429b7f8769b76fd284efe8d10c2fef22dc57f9,,False,1,2019-05-05 21:54:46,1,2019-05-05 21:54:46,Reorganized into multiple projects,0,15,10,5,0,1591,1249,1267,18,emergence
df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,541027406f620580404a8d9b228024d7f09a4470,,False,1,2019-05-05 22:46:16,1,2019-05-05 22:46:16,Level loading,0,9,7,1,1,1741,1508,1521,13,emergence
2bbe45a72f00e8ec41ca6cc1724887600cedad9c,df1d65c0b9fdb164cbb22c1e70e17acd6f17d51d,,False,1,2019-05-06 00:35:00,1,2019-05-06 00:35:00,Work on parsing,0,7,7,0,0,1405,15,43,28,emergence
9a410dfc75df4efc03a195ff5157df85b6e963e4,2bbe45a72f00e8ec41ca6cc1724887600cedad9c,,False,1,2019-05-06 00:44:27,1,2019-05-06 00:44:27,Better casting,0,1,1,0,0,1553,-2,2,4,emergence
9ab45259f9469dabec92180534723e186abc5501,9a410dfc75df4efc03a195ff5157df85b6e963e4,,False,1,2019-05-06 03:40:04,1,2019-05-06 03:40:04,LogicObject is now a thing.,0,9,8,1,0,317,24,88,64,emergence
2155ea2b81a25b4470e537102cc87b0875eb5f12,9ab45259f9469dabec92180534723e186abc5501,,False,1,2019-05-06 03:57:50,1,2019-05-06 03:57:50,Firewall is new,0,5,4,1,0,218,5,24,19,emergence
027be9ab30e89b0b5a042fd82d1563b16c167500,2155ea2b81a25b4470e537102cc87b0875eb5f12,,False,1,2019-05-06 04:31:24,1,2019-05-06 04:31:24,Added WPF 4.6.1 Client,0,18,3,15,0,763,636,640,4,emergence
c78d46ccb3a3516c2b10142a8aa6b4b8089f0d84,027be9ab30e89b0b5a042fd82d1563b16c167500,,False,1,2019-05-06 06:19:42,1,2019-05-06 06:19:42,Fast LevelGen,0,15,10,5,0,2147,259,389,130,emergence
077ccedca8cd5ad6afb96ee3c30e420459685439,c78d46ccb3a3516c2b10142a8aa6b4b8089f0d84,,False,1,2019-05-07 05:23:44,1,2019-05-07 05:23:44,Introduced game manager,0,12,4,8,0,488,218,221,3,emergence
60a780f932637b3d3c9162607bbee93af490f772,077ccedca8cd5ad6afb96ee3c30e420459685439,,False,1,2019-05-07 05:35:53,1,2019-05-07 05:35:53,ZIndex is now a thing.,0,9,9,0,0,299,17,23,6,emergence
b57035e0e18cf2993343450c0652ddbd94da1ef9,60a780f932637b3d3c9162607bbee93af490f772,,False,1,2019-05-07 06:13:13,1,2019-05-07 06:13:13,Moved towards a message-based architecture.,0,3,2,1,0,81,20,31,11,emergence
5338c79006442e292ede45aee247da1127d278e3,b57035e0e18cf2993343450c0652ddbd94da1ef9,,False,1,2019-05-08 05:00:33,1,2019-05-08 05:00:33,Added actor object,0,7,5,1,1,298,12,34,22,emergence
dd454cce4a2f605ab0342ddf26be36ae3a55cbe9,5338c79006442e292ede45aee247da1127d278e3,,False,1,2019-05-08 05:38:57,1,2019-05-08 05:38:57,Early movement,0,7,7,0,0,262,82,89,7,emergence
77c0b564787006c393e9c7082a870930023d4572,dd454cce4a2f605ab0342ddf26be36ae3a55cbe9,,False,1,2019-05-09 06:09:24,1,2019-05-09 06:09:24,Early movement,0,13,5,6,2,441,6,273,267,emergence
8bf061039496c3ccfb690c6d35853b14218ee500,77c0b564787006c393e9c7082a870930023d4572,,False,1,2019-05-09 06:12:16,1,2019-05-09 06:12:16,Test now passes.,0,2,2,0,0,62,2,3,1,emergence
cac4a0af7c997c97863c2a95108930dfc23d0b7e,8bf061039496c3ccfb690c6d35853b14218ee500,,False,1,2019-05-10 02:46:15,1,2019-05-10 02:46:15,Update loop works now,0,11,11,0,0,442,44,61,17,emergence
